cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_FPP,phat_NB,phat_P_FPP,scheme,repeat,fold,split
HPSI0215i-hipn_1,pool7,-0.6201448024592598,-2.1733195044976044,4.9503934700131,-0.9531393733926339,-0.18726721887411987,-1.4073907886360937,-1.2552637322104396,-0.1215141096458771,-0.3446807747674497,1.0768634165938924,0.6177606177606177,0.011583011583011582,0.37065637065637064,loco,0,43,train
HPSI0215i-oilg_1,pool9,-0.5122777077624883,2.9040494281523634,-3.3564370258020544,-0.5515502681184548,0.39055441967201976,1.1965132513923338,-2.222937871303625,0.7791888145914672,-0.2720301578463324,0.267170556118535,0.5243958048335613,0.09758321933424532,0.37802097583219335,loco,0,43,train
HPSI0215i-romx_1,pool8,-1.455425856159122,2.2568948591527707,-4.032250942789504,-1.893207905956678,-0.7017356132063072,1.1685217404516777,-0.9890407230752349,0.956345435468194,-0.038711500373605476,1.1556066581885247,0.5073911306432282,0.08349980023971235,0.4091090691170595,loco,0,43,train
HPSI0215i-uiao_2,pool7,-2.6146004327846555,-1.5560619885727942,4.220167271783235,-0.38901260096790946,-0.6081384983107272,-0.6991186581684836,0.12682744510715763,0.7136593747383921,0.5766726445382107,0.44600713008729387,0.6296296296296297,0.04938271604938271,0.32098765432098764,loco,0,43,train
HPSI0215i-yoch_6,pool6,-1.206098034826719,2.459498346408206,-4.441502909553431,-1.668576776289509,-0.9215085668170617,-0.363850426488172,-1.1688588051859523,0.5166084448720065,0.1760746605357517,0.2380265372705845,0.5074937552039966,0.060366361365528726,0.4321398834304746,loco,0,43,train
HPSI0215i-zett_5,pool8,1.9505270516541917,-2.0999955478125503,-1.453544937617532,-1.1055134151234909,1.2301423039923123,2.4046156287465985,3.1892949107550477,-1.123416818450914,0.40836212171534714,-0.15697922418325783,0.48824786324786323,0.0007122507122507123,0.511039886039886,loco,0,43,train
HPSI0215i-zett_5,pool9,1.9847558622504766,-2.436983394051827,-0.4525196373686524,-0.11325407606836617,2.1190558349766127,2.146217970471326,2.7429479843135516,-0.952024652506524,0.2074510898873361,-0.4746414676585844,0.4816147082334133,0.001199040767386091,0.5171862509992007,loco,0,43,train
HPSI0314i-bubh_3,pool9,-0.7952279995703386,0.40427009492747507,-1.3786186856103702,-0.8925984016259725,0.8199830127235136,2.6877928827338953,0.24968210679688393,0.15017867431627213,0.18923605252034248,-0.6173925670480896,0.5629903091832026,0.05768343331795108,0.37932625749884635,loco,0,43,train
HPSI0314i-cuhk_2,pool4,0.27676061386924977,1.6335229219184761,-0.46379482054993104,0.2174238540520489,1.5393046346076202,2.379944562965476,-0.6612731049916543,1.5392361691083751,1.5692872646750256,0.5545478368750599,0.5296331138287864,0.09031044214487301,0.38005644402634053,loco,0,43,train
HPSI0314i-hoik_1,pool9,0.9896508836011435,-0.26405491563088795,-2.0621074231390817,-1.0917637706384093,1.403638348518548,1.869511674200692,0.3717753407687865,-0.3837281413814472,0.07226638731768152,-0.18857931609153616,0.5099206349206349,0.0248015873015873,0.4652777777777778,loco,0,43,train
