cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_DA,phat_Epen1,phat_FPP,phat_P_FPP,phat_Sert,phat_U_Neur1,phat_U_Neur2,scheme,repeat,fold,split,fit_population,label_variant
HPSI0914i-rejf_2,pool9,-1.2936473029760378,2.8947932845117466,4.747206111234078,-1.9625303134717573,-3.4817336402936263,0.5303166378598269,-2.0122012750445273,-0.3016407721212686,-0.1691624667438736,-0.7886795840315267,0.028635597978663673,0.18248175182481752,0.38742279618192027,0.06120157215047726,0.012352610892756879,0.30993823694553624,0.017967434025828188,loco,0,64,train,qualifying_only,da_untreated
HPSI0914i-suop_5,pool1,10.462274772616235,-1.3222796392881047,-3.4006049881711573,1.2807955447234056,1.1420113950783413,-1.4842624491429908,1.2022589645247213,1.2839595130810797,-0.3415335811888174,0.29145811696009166,0.5942028985507246,0.005797101449275362,0.02318840579710145,0.02608695652173913,0.34202898550724636,0.002898550724637681,0.005797101449275362,loco,0,64,train,qualifying_only,da_untreated
HPSI0914i-vaka_5,pool3,5.025453527309231,3.173551502494851,-1.6137002268274876,0.8600893132187369,2.618412277505141,-2.559701989929859,0.1054641255552416,0.5861376007095865,0.9072280423350151,-2.5258770233400396,0.43457497612225404,0.12129894937917861,0.17382999044890163,0.05253104106972302,0.19961795606494748,0.017191977077363897,0.0009551098376313276,loco,0,64,train,qualifying_only,da_untreated
HPSI0914i-yuvg_2,pool7,9.980780790656407,2.770352542790819,-0.5553289624653127,0.21091234651552224,0.461554355546627,-1.5066739562380984,2.3138364716605024,0.6646374105271374,-0.015445898218863528,0.377191626014992,0.6081081081081081,0.07837837837837838,0.11351351351351352,0.024324324324324326,0.13783783783783785,0.03783783783783784,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI0914i-zerv_7,pool7,12.92918794320784,2.496866490691995,0.2130115082093032,0.5598878513164384,0.11184179390421255,-1.7564620580136714,2.4859005637707887,0.03471103678786918,0.25225644909982664,0.334694983327112,0.726643598615917,0.039792387543252594,0.10034602076124567,0.031141868512110725,0.08131487889273356,0.020761245674740483,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI0914i-zerv_7,pool8,-0.33569628788725997,0.7545273296015585,-0.5382941300935261,-0.35770930805681384,0.05391432864489322,1.1312380308426373,1.1023843298680738,1.713100059435437,-1.3405640712315359,1.472262039174273,0.3739495798319328,0.14495798319327732,0.19327731092436976,0.06512605042016807,0.19747899159663865,0.025210084033613446,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-garx_2,pool9,-1.879053779887483,-3.3645178677062195,2.5958745221250448,1.4405092208868127,-3.950726754357796,1.3874515064760904,-1.434994916713804,0.5638808277416475,0.10161881901572069,0.6775282951022452,0.057552616874650776,0.034643322778916,0.20953622648537903,0.16837399888247345,0.2840379959024027,0.23635686347550755,0.009498975600670517,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-hiaf_1,pool5,-4.127205572966105,-0.775213148265039,1.633055879149736,-2.8521817227500175,-1.3527993575157975,1.3851692409956993,2.004285312040429,-0.18745761293424626,-1.7768938825756566,3.2690554156773626,0.2277456647398844,0.14566473988439307,0.28901734104046245,0.06011560693641618,0.14566473988439307,0.1283236994219653,0.003468208092485549,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-hiaf_1,pool6,-5.825059351189235,-3.0036295951118546,-2.092076344118447,0.8145980391504902,-0.18716206835874766,1.1814945643206296,1.874100745035062,-1.0680881298522895,0.0954324767546836,-1.353498841101823,0.1184803605924018,0.12148529727409316,0.17793517922300922,0.11805108392358875,0.4224082421120412,0.0394934535308006,0.0021463833440652502,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-jogf_2,pool9,-8.054006131097381,10.429752363170186,0.6827879893998826,-0.690309469574416,0.1983975635592253,-0.6609907023541941,-0.7124326516598818,-1.2894877688919564,-0.06745960599298675,-1.3656797844375275,0.06944444444444445,0.4722222222222222,0.31712962962962965,0.07175925925925926,0.027777777777777776,0.041666666666666664,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-sita_1,pool8,-2.1737544337595733,3.294183506019311,4.1785603086023695,-2.8701972141670193,-3.5325512318713943,0.8603093382106322,-2.6649849479616705,-0.29207387178459787,-0.6712814596974115,-0.16847198306590963,0.02483527622909275,0.1804358844399392,0.4389254941713127,0.03395843892549417,0.0015205271160669033,0.31829700963000507,0.0020273694880892043,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-woci_1,pool6,-6.091347408342398,-6.569129964267457,-4.457545524242122,1.1565294368409855,-1.9885044883713254,0.24912210194220302,2.6272302069576194,-0.6550083306712966,-0.645251788716536,-1.1527632759525992,0.11994609164420485,0.0646900269541779,0.16172506738544473,0.09029649595687332,0.5390835579514824,0.02425876010781671,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-wopl_2,pool9,-5.950688404797861,9.085933388027739,0.5013755234678982,-1.969794720063452,-1.7682557547035223,-0.4025459346748874,-0.9186057819119492,-1.3909548889196885,-0.34193330573506886,-1.1992010430824769,0.025513819985825654,0.4457831325301205,0.31254429482636426,0.03118355776045358,0.009213323883770375,0.17150956768249467,0.004252303330970942,loco,0,64,train,qualifying_only,da_untreated
HPSI1013i-zagm_1,pool6,-5.785184299330748,-1.9896460567382945,-0.45853407801813273,-0.778175429780171,0.8843989714454309,1.2724268320080805,2.4671258987813665,-0.5328518955809423,1.0553831296325478,-0.49186510245094045,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.0,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-babz_3,pool8,-5.153417174959323,-5.7677228293053835,-4.380753789483867,1.3620078975377623,-0.6051562864123161,0.5350769822790522,0.8227592537827539,-0.2588866281058449,-0.4742896167721392,0.6173668028623901,0.14472900536033353,0.07087552114353782,0.13936867182846932,0.10363311494937463,0.5050625372245384,0.03633114949374628,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-bilx_1,pool4,2.414957753731806,2.873433629558286,3.0921540797828,-3.1345777746248547,-3.4480899444553637,-0.8179520359351451,-1.3316508270130243,-0.9400013776661408,-1.1361695744502731,0.010861558190572398,0.07142857142857142,0.13690476190476192,0.375,0.011904761904761904,0.011904761904761904,0.3630952380952381,0.02976190476190476,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-eesb_1,pool4,2.3633349621680786,-1.2430497869621784,0.8694046457297028,-0.5682928847236057,2.5827042726886043,1.2850819767210269,0.5500578657523306,0.5056176516696526,-0.2499977324593146,2.0765061123772037,0.3927955352612887,0.04089294774226281,0.25002536783358703,0.06981227803145611,0.22049720953830543,0.025164890918315575,0.0008117706747843734,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-kefb_1,pool8,-4.445045857383049,5.273324845153953,1.9862458134337841,-2.2911401994774336,-0.9389265713415267,0.309240623066306,-2.2083486968104724,-1.7431739999710134,0.18992367764227824,-0.04338136817612391,0.053475935828877004,0.26737967914438504,0.44919786096256686,0.0427807486631016,0.0,0.18716577540106952,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-nosn_1,pool6,-6.868075435991157,0.09682243912630062,-3.2343579834707894,1.1014320658861942,0.14730117324468794,-0.09908110694782563,0.09043899025113351,-0.3727801506591127,-0.048487193991902405,0.5370746738106762,0.09774436090225563,0.21804511278195488,0.18045112781954886,0.12030075187969924,0.3533834586466165,0.03007518796992481,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-qayj_4,pool5,-1.387580055268227,-4.464717119088507,-0.9595100374946289,-1.6060340561102067,0.04172741002499034,1.4836460376494685,2.6977892776883934,0.4999446399607786,-1.6719684566069724,3.551832644207918,0.4369318181818182,0.02140151515151515,0.08257575757575758,0.06117424242424242,0.3683712121212121,0.02878787878787879,0.0007575757575757576,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-quls_2,pool3,-2.408373104557341,5.923564455279573,3.6480071800455343,0.9361630585295891,1.8544303336034715,-1.1198963006198677,-3.295323529647326,-2.262459902992268,2.8476723273620173,-3.128521385837119,0.03988803358992302,0.26941917424772566,0.3834849545136459,0.12876137158852344,0.0013995801259622112,0.17424772568229532,0.0027991602519244225,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-roug_3,pool7,-0.7013353987378106,-6.751603042600761,-3.6843309937905038,0.9560278240977271,1.2190886369592517,1.3171443918803178,0.6039586945231269,0.6565498428003574,-0.39752883724801263,0.6856288265565872,0.3052029571767332,0.0023713209652671224,0.05021620867624494,0.07839308132236016,0.5629794950481238,0.0008369368112707491,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-sehl_6,pool6,-5.894695144100752,-9.2197240456262,-4.178998181929198,1.8311442658010548,-2.387148666503401,1.573904187887308,3.119806725361644,-0.0756356291842303,-0.6772674057790975,-0.05693346625729259,0.11798636601992658,0.023072889355007866,0.061352910330361825,0.13109596224436287,0.6638699528054536,0.002097535395909806,0.0005243838489774515,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-tixi_4,pool7,5.594351627454218,2.023198759917268,1.5254118153768463,0.4437327918868648,1.4110104187115873,-1.370246392553776,-0.45198679656637136,-0.20643338134799832,0.3157007231408676,-0.07760819527268105,0.45331325301204817,0.04969879518072289,0.3147590361445783,0.0677710843373494,0.09939759036144578,0.015060240963855422,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-tuju_1,pool6,-8.806202012855849,4.587281909377764,3.143813249299681,-2.878559329425984,0.2822657670033183,-2.4701956353264025,-0.32465519855933267,-0.13457920653583372,-0.5056073891493903,-0.17412924795128906,0.035621198957428324,0.2206776715899218,0.5977410947002606,0.08079930495221546,0.02432667245873154,0.04083405734144222,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1014i-vils_1,pool8,-2.027877739012672,-1.2510450338842556,0.9269749660351392,-0.9093239252137267,-0.07909905279723031,-0.17322750782656474,0.2097794033755178,1.3852111841027592,-1.855408538429031,1.8191063311147937,0.25259515570934254,0.06747404844290658,0.3399653979238754,0.07525951557093426,0.20847750865051903,0.056228373702422146,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1113i-hayt_3,pool9,3.7862980521898324,1.5402833566829017,2.0325237816244948,-0.6096007318352705,0.5427484208147476,-1.8899924494494482,1.0928942776940838,0.9979186573790242,-0.4111829581819357,-1.2240774115626645,0.41780935073517267,0.05253593259540724,0.30117297207996035,0.06608293408227325,0.12010573269453163,0.04196266314224351,0.00033041467041136624,loco,0,64,train,qualifying_only,da_untreated
HPSI1113i-ieki_3,pool9,-4.904922242210303,-1.7063015037860958,-0.3863140976479232,2.0746099999182177,-0.093873949032564,-0.062455905902482234,1.5795835726029088,0.9684474830090734,-0.19867420573857786,-1.588539158603746,0.16304347826086957,0.12318840579710146,0.19927536231884058,0.14855072463768115,0.36594202898550726,0.0,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1113i-podx_1,pool1,12.071489717603578,0.8612045975335285,-1.2045276192231185,0.41387452400109664,1.7530127749415685,-0.6100607450348667,1.6288112064414029,0.7075950090824356,-0.2744115133653722,0.3366153147864667,0.7395264116575592,0.018214936247723135,0.051001821493624776,0.025500910746812388,0.16393442622950818,0.0018214936247723133,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1113i-qolg_1,pool9,-0.7354696429791437,-0.9925788871453456,-1.6315235653208358,-0.04927987126779432,0.4428816388496019,-1.4065329557881237,0.804064240272828,0.8619458096956147,-0.19628468529377474,-0.5448596003434334,0.27699530516431925,0.09389671361502347,0.215962441314554,0.07042253521126761,0.3380281690140845,0.004694835680751174,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1113i-vuud_2,pool5,-1.3085450614088145,-1.635012121380866,-0.45009758883861906,-1.9210141043475997,-0.08406487575777252,0.9253216709161995,2.114736717740195,0.9327101818464684,-1.611839655535131,3.2438980699015842,0.4472333143183115,0.07929264118653737,0.16428978893325727,0.04905875641756988,0.23844837421563034,0.019965772960638905,0.0017113519680547634,loco,0,64,train,qualifying_only,da_untreated
HPSI1114i-kuul_1,pool6,-5.56726916449344,-3.295999118149509,-2.961916015377135,1.1631039168733484,0.04949734479437802,0.632685391218246,1.4801836149034189,-0.612162936008741,0.21836389426583544,-0.9896603093707015,0.1562043795620438,0.08394160583941605,0.19197080291970803,0.11532846715328467,0.44452554744525546,0.008029197080291971,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1114i-kuul_1,pool7,10.058047188365478,1.708789507267203,-0.53615148111571,0.0701969783210549,0.9540895076753318,-1.2921180326947348,1.7709529451368693,0.21487170633980987,0.06474606912313424,0.5246466823521122,0.6545334215751158,0.03838517538054269,0.1356717405691595,0.02514890800794176,0.13302448709463932,0.013236267372600927,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1114i-ualf_6,pool6,-5.808922487319829,-3.73861620168248,-3.3218991209728146,1.016232815185998,-0.5766405729906121,0.6128593271435598,1.3285320461695977,-0.2986362274274718,-0.14336875629247475,-0.49747804252311734,0.11409395973154363,0.10067114093959731,0.18456375838926176,0.11073825503355705,0.4463087248322148,0.0436241610738255,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1213i-hehd_1,pool4,5.034764003501758,-2.9173701756062154,-2.5764622086861224,0.04017321551747521,1.636645016042376,-0.3393374158422505,0.21786024784640787,0.7748817102440002,-1.482886409685165,2.9893126368741143,0.49029126213592233,0.010517799352750809,0.11003236245954692,0.03802588996763754,0.33414239482200647,0.01699029126213592,0.0,loco,0,64,train,qualifying_only,da_untreated
HPSI1213i-hehd_1,pool5,-1.150433690923906,-4.636956309328526,-1.684138813665669,-1.9629476699219996,-0.10898388181918345,0.7238188803496137,1.9043316513608768,0.5226074860788871,-2.0555128874072146,4.306688135099551,0.39669421487603307,0.013774104683195593,0.09917355371900827,0.03856749311294766,0.4022038567493113,0.046831955922865015,0.0027548209366391185,loco,0,64,train,qualifying_only,da_untreated
HPSI0114i-eipl_1,pool1,1.2522046647461929,4.194329725375383,3.79974014327773,-2.107711681531439,-1.8480953092796066,0.24611675985793413,-3.292735398911688,-1.8098800349189164,0.7590498318621703,-1.1685842451947328,0.01968351987649556,0.2535700501736781,0.29834040910845233,0.04438440756464686,0.005403319181783096,0.33346198379004244,0.04515631030490158,loco,0,65,train,qualifying_only,da_untreated
HPSI0114i-wegi_1,pool6,-6.511257154391111,-9.183029034953213,-3.7183531291155023,0.6069708782213272,-1.012214166595303,1.0197866662558657,2.37660391163697,-0.720166487516268,-0.08209941510510825,-0.18964896101485448,0.10137581462708183,0.006154960173787111,0.13830557566980448,0.09956553222302679,0.6495293265749457,0.005068790731354091,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0114i-wegi_1,pool7,5.196152861877206,-3.67618745294285,-3.437276663056982,0.34642078729728293,1.6470507846142464,0.08807365986309003,-0.10720357286446117,0.7950128679831393,-1.274638989950524,2.000366684180968,0.5235008103727715,0.0016207455429497568,0.050243111831442464,0.03403565640194489,0.3905996758508914,0.0,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-aion_2,pool4,6.203663620892164,-0.3108008167144001,-2.1215516031115764,-0.14331059323457399,0.9212670839676974,-0.7859861180717579,1.312573510242271,0.5740265584607461,-0.8905265157941712,1.335958366171609,0.5524044389642416,0.05425400739827373,0.1060419235511714,0.025893958076448828,0.2466091245376079,0.012330456226880395,0.002466091245376079,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-aoxv_1,pool8,-6.895967621732194,3.3507154313249434,0.44895353638258173,-1.965235874174852,-1.1837922631631057,-0.07323776185009466,0.15635966204656654,0.2177106632789049,-1.4241454863299985,0.7030711609532665,0.08423467715503113,0.29859062602425435,0.3720091773189118,0.049491969845952145,0.12225499836119305,0.0727630285152409,0.0006555227794165847,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-bimq_4,pool4,0.1765361782207497,2.2887585296110635,3.598237933561839,-1.7343167154460757,-1.1936229535816296,-0.25495957341505676,-0.5347697642510436,-1.1933534456332782,0.3343185911860789,0.6633316351446759,0.18181818181818182,0.1487603305785124,0.3622589531680441,0.07162534435261708,0.0371900826446281,0.1928374655647383,0.005509641873278237,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-boqx_2,pool4,0.014215531486858871,0.8295280756655398,-0.2920836591406264,-0.49287383802278106,1.0627866033120186,-0.9869683659436973,-0.4519854133252852,-0.6916746082325125,0.3947569067495765,0.9896809145788075,0.25,0.14516129032258066,0.25,0.04838709677419355,0.22580645161290322,0.08064516129032258,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-gifk_1,pool4,5.223089414181072,-1.9886753309190937,-0.8773613502768978,0.4930522127282993,0.9791637566700702,-1.3363037114589558,0.9310474488637713,1.1593707000262778,-0.8490869721432656,1.8841469987252606,0.5051020408163265,0.015306122448979591,0.14285714285714285,0.07142857142857142,0.2653061224489796,0.0,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-gost_2,pool2,12.293102099236146,1.1382834371268156,-3.2267559184449963,1.3937747884185219,3.383639986631278,-1.999171296175117,-1.1889603242717937,0.698372901245963,1.1126997355028037,-1.681272227236996,0.6404217926186292,0.022847100175746926,0.03725834797891037,0.01265377855887522,0.281195079086116,0.0045694200351493845,0.001054481546572935,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-hecn_6,pool2,7.8434671084572365,3.1436146181818945,0.9622280473938544,1.3069567624139542,3.086916802146301,-1.6222274773495833,0.3849944744696112,0.7847300125880399,1.7083470400751501,-2.264093704378713,0.5111287758346582,0.07790143084260731,0.20270270270270271,0.0794912559618442,0.11049284578696343,0.017488076311605722,0.000794912559618442,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-hecn_6,pool3,3.273760401526671,2.310699596901224,-1.8427961848026753,1.012098922271735,3.1962031674824067,-2.5936074555028528,-0.9143204234361184,0.9093823111124913,1.2353807964323775,-2.089374527051597,0.3502415458937198,0.11352657004830918,0.21980676328502416,0.05314009661835749,0.2584541062801932,0.004830917874396135,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-iiyk_2,pool5,-1.9994701558931536,-1.3930819736573374,-0.9869097092107423,-2.26942973512379,-0.1279392131463034,1.4682324293484545,1.778372102312794,0.7348034854078053,-1.5150212280820066,3.395418178583953,0.3915343915343915,0.1164021164021164,0.13227513227513227,0.031746031746031744,0.2857142857142857,0.042328042328042326,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-iuad_2,pool7,-2.3085926206428025,-5.819785208332621,-4.638701741367383,2.349946432853499,1.2493162245001517,1.2304649858193555,0.6390647530982321,-0.10921041072253641,0.7140214034216917,-0.21579452013010897,0.20262919310970082,0.03218495013599275,0.05530371713508613,0.12194016319129647,0.5861287398005439,0.001813236627379873,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-jakt_1,pool2,1.2736771952196264,-4.612019525782481,-5.918195366736722,3.0985194325618752,2.160398260303803,-1.567714510942017,-1.0786177900695098,0.5056069639291318,1.7313960965263615,-2.215984300477622,0.2274216190921853,0.031820308844174076,0.0584932147870847,0.09499298081422555,0.5737014506317267,0.013102480112306972,0.0004679457182966776,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-paim_1,pool1,3.825148689081501,-2.5614687389361612,-2.503206747274379,0.027163262704983152,4.276191274992509,2.5613321701100458,-0.8154002253234672,0.9479620130098119,0.41553167886046954,-0.24987134947873763,0.4229198570699336,0.02679938744257274,0.11204696273608984,0.037008677896886166,0.3925472179683512,0.007912200102092905,0.0007656967840735069,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-quze_6,pool9,-4.599056010520206,2.448379740052115,0.4583885859451339,0.6003651770554509,-0.7729882516066345,-0.7754110149953832,0.5707099904994347,0.4505265041599776,-0.06578246791747641,-1.2981652261146461,0.12919463087248323,0.21644295302013422,0.28523489932885904,0.10738255033557047,0.21476510067114093,0.04530201342281879,0.0016778523489932886,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-sehp_2,pool7,10.93186641374949,1.1405734385860253,0.34241663322616117,0.3297971820927678,1.1887933231001275,-0.0013331817701729054,1.954248642589949,0.7282554900132333,-0.2928622196744388,0.8603464843297801,0.7265625,0.020182291666666668,0.11263020833333333,0.034505208333333336,0.09765625,0.008463541666666666,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-tiku_3,pool9,-5.11769083437573,2.6776193190305704,0.632142175942953,0.3984910442458771,-0.8232253469153219,-0.6212658734115101,0.749091622788718,0.9356544714508928,0.6498021054546622,-1.2864121922098717,0.0947867298578199,0.2132701421800948,0.3033175355450237,0.11374407582938388,0.1990521327014218,0.07109004739336493,0.004739336492890996,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-uupc_2,pool7,2.7770304549296996,0.8392919094942531,-0.42787764511613413,0.8616163158421493,2.4828545258802803,0.9367104016737431,0.2777305848549473,0.6381012694336871,-0.5014386075667502,0.8060541511096253,0.46774193548387094,0.10215053763440861,0.17204301075268819,0.08064516129032258,0.15053763440860216,0.026881720430107527,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0115i-zihe_1,pool6,-10.634873596979599,8.397699603459289,-0.4093865495939769,-2.0184959447669306,-0.5306623560922288,-0.9595503801424645,0.5330148357710002,-2.108106012085745,-1.2389352763672763,0.36431261506896107,0.005917159763313609,0.4319526627218935,0.40828402366863903,0.0650887573964497,0.047337278106508875,0.04142011834319527,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-datg_2,pool9,3.6783760421851133,-0.8749597501710309,0.8248668001169489,0.5029626660529317,1.305481253102751,-0.4503420678249275,0.8937315273138311,0.6601918328680833,-0.3986073324589566,-0.0600873294424256,0.42776801405975395,0.033391915641476276,0.20949033391915642,0.0843585237258348,0.20527240773286468,0.03936731107205624,0.000351493848857645,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-eiwy_1,pool1,5.497661233441424,-2.931229790389477,-2.976099800350608,1.5872191597404541,0.888565399243531,-0.6977616401029949,0.2025087131831221,1.051070524385576,-0.2790215219540623,0.5299462081198043,0.42738589211618255,0.016597510373443983,0.08713692946058091,0.07468879668049792,0.36929460580912865,0.02074688796680498,0.004149377593360996,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-feec_2,pool4,4.584737292791294,3.336921638642466,3.3237161278067746,-0.9487397731375915,-2.0916154606936317,0.24296123242925566,-1.517367782664046,-2.6422333869155046,1.1221166012218786,0.7411392464560905,0.16524216524216523,0.15527065527065528,0.23931623931623933,0.0698005698005698,0.004273504273504274,0.349002849002849,0.017094017094017096,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-feec_2,pool5,-2.6156035015657984,-0.06496616762909073,2.95901937036735,-2.6409682975177513,-1.5484994983958609,1.877680357730261,1.0546419627078694,-1.1836977087234741,-0.9156721348005581,3.2354541976857654,0.19270833333333334,0.125,0.3333333333333333,0.0625,0.046875,0.234375,0.005208333333333333,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-giju_3,pool4,1.6767428154548887,-4.68489365772419,-3.575832569708426,1.313736050532763,0.07499767032407693,-0.8051373085261285,0.29278932656775675,0.7100232778544214,-0.9343042102061032,2.158099028097772,0.330835734870317,0.023054755043227664,0.10605187319884726,0.07319884726224783,0.45187319884726224,0.01440922190201729,0.0005763688760806917,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-heth_1,pool6,-9.64998607869007,6.945557008743048,2.1133779657328597,-1.083298127049834,0.2030278532081074,-1.3963115100702272,-0.24113030650826733,-0.4545104157899904,-0.8023308666566434,0.6632489929853967,0.015100671140939598,0.30201342281879195,0.4865771812080537,0.11241610738255034,0.02348993288590604,0.06040268456375839,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-pelm_3,pool2,8.536986649689391,0.46833022317296996,-2.49520244118777,1.0706262098935555,4.023860207473947,-1.1957113880590395,-0.013568392226168792,0.5586327418404673,1.4227105617503395,-1.8021715964444547,0.549800796812749,0.034528552456839307,0.09216467463479415,0.0350597609561753,0.27304116865869854,0.014342629482071713,0.0010624169986719787,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-pelm_3,pool3,5.212542387535482,-0.9821007452679494,-5.2216081114842,1.9994802314962288,3.0599021526199954,-3.1797639715237596,-0.9418963352402696,0.23310853640810475,1.213182363087945,-1.7544362007936274,0.3878787878787879,0.041666666666666664,0.08409090909090909,0.05,0.42045454545454547,0.015909090909090907,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-poih_2,pool5,1.916915934970512,-1.766205835427491,-0.981750117206586,-1.6159919028560625,-0.030739005956048938,-0.07639905982243515,2.1296468938857775,0.3538697917588683,-1.5262274026024993,3.573297593647322,0.5695287655391732,0.03469210754553339,0.11246024862677075,0.03151199768719283,0.23590633130962707,0.014165943914426134,0.0017346053772766695,loco,0,65,train,qualifying_only,da_untreated
HPSI0214i-rayr_1,pool2,17.23506763950812,4.009091313819841,-0.642272062663779,1.1692777954409217,1.227216493161926,-4.090331127823256,3.6574766672262,-0.04479690794557147,1.4845695525414513,-2.6530080268959466,0.8172888015717092,0.029469548133595286,0.047151277013752456,0.015717092337917484,0.08644400785854617,0.003929273084479371,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0215i-deyz_2,pool4,0.8565523653879351,-2.74934137201949,-1.3191610866306038,0.3537784972287234,2.753633447841079,1.3567278043187665,-0.3238936583241558,0.4352461012094774,-0.30775129702232756,2.68487922441837,0.31564604039756333,0.037191407502404614,0.2207438281500481,0.07951266431548573,0.3284706636742546,0.01827508816928503,0.0001603077909586406,loco,0,65,train,qualifying_only,da_untreated
HPSI0215i-fawm_2,pool4,4.733137689960322,-3.8982206335060057,-3.8572692566937543,0.23581142807595062,2.070273807187344,-0.15953747459985734,-0.6917243182318155,1.7937352134150975,-1.7200825561126063,2.9176252993739142,0.49476987447698745,0.0010460251046025104,0.034518828451882845,0.034518828451882845,0.4341004184100418,0.0010460251046025104,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0215i-hipn_1,pool6,-5.495720036192681,1.8986916188506333,0.6060773481799874,-0.041125061186591934,-0.11845100670506804,-0.12080943333974381,0.5052758604241238,0.199258278634693,0.07603423278000294,0.41760715935199616,0.18304431599229287,0.20616570327552985,0.279383429672447,0.11560693641618497,0.17726396917148363,0.038535645472061654,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0215i-hipn_1,pool7,10.256751280593457,3.0068614621131853,1.0566326947390228,0.48339187781980014,-0.10283354983349326,-1.6724709120852592,2.3464872013738014,0.4048956703671052,-0.004166996256165894,0.2685992452950471,0.6655376799322608,0.05927180355630821,0.14479254868755292,0.04826418289585097,0.04741744284504657,0.03471634208298052,0.0,loco,0,65,train,qualifying_only,da_untreated
HPSI0215i-oilg_1,pool9,-4.557823996418931,5.325452314515803,3.136903062371854,-1.8300960741382268,-1.786105173694969,-0.46755216269571803,-1.1702637405325729,-0.6900803188640788,0.17085404400891313,-1.190555632692904,0.07537361923326835,0.29759584145549056,0.3950617283950617,0.06172839506172839,0.01299545159194282,0.15334632878492527,0.003898635477582846,loco,0,65,train,qualifying_only,da_untreated
HPSI0215i-romx_1,pool8,-6.865834708542109,5.156898086363027,2.03834118300135,-1.1772360133892228,-1.2534008285257459,0.4121324292009493,-0.608967111233642,-0.6827103088289548,-0.4056070975745587,0.5903713003186601,0.05277973258268825,0.3103448275862069,0.40816326530612246,0.07741027445460943,0.03518648838845883,0.11541168191414497,0.0007037297677691766,loco,0,65,train,qualifying_only,da_untreated
