cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_FPP,phat_NB,phat_P_FPP,scheme,repeat,fold,split,fit_population,label_variant
HPSI0914i-ouvb_2,pool9,1.6925289464302267,1.5363343436376817,-1.5305473359180548,-0.0727826847529753,1.5035726465969037,2.494398162937937,1.9140824053974168,-0.9232198804001248,-0.07857963171455998,-1.0491523328991297,0.53710407239819,0.0018099547511312218,0.46108597285067876,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0914i-rejf_2,pool9,-1.3476682097271422,-3.93222681130835,2.400900834941804,-0.3809800333201803,1.4156929771066775,1.6894781268581323,0.3651688773252343,0.5198435149099847,0.06184236962561368,-0.17846010172972432,0.44798785117691725,0.19134396355353075,0.360668185269552,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0914i-suop_5,pool1,1.0997038569099296,6.2398533671874015,2.5965762573053612,-0.5538402988555249,1.9491599890661335,-1.6251754677108434,-1.3511055934114615,1.3001351979545916,1.651831041309014,1.0175355095092948,0.5841463414634146,0.003658536585365854,0.4121951219512195,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0914i-vaka_5,pool3,0.40031611477637896,1.8737955180965193,0.412910286524626,2.01329419878565,-1.0426070350260228,-1.8942380114043953,1.5777782894360866,-0.7870348909030006,-0.5116774734794758,-0.35078849546488466,0.554559043348281,0.008221225710014948,0.437219730941704,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0914i-yuvg_2,pool7,-0.9663016508541626,4.996544027806334,1.5458263280682236,-1.2478806693341813,-0.08175079255828642,-1.547318399310145,-1.3152218181290178,-0.7237096658886629,0.1754393670439629,0.6320597573296619,0.676056338028169,0.0,0.323943661971831,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0914i-zerv_7,pool7,0.2268242305410652,5.087192132244994,2.5685343081953462,-0.828329421265746,-0.47219104965753256,-1.1832606822855958,-0.3925033681026393,-0.16022067811065532,-0.30052297977826653,0.618193728452504,0.6,0.017142857142857144,0.38285714285714284,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0914i-zerv_7,pool8,2.5215115924362768,-0.8425197483086474,-2.454187937550004,-0.8568020474604136,1.4644736549416344,1.512116193727737,1.4700987248507473,-0.7286896132372078,-0.2538370417370715,0.28883911966989634,0.48354143019296253,0.01021566401816118,0.5062429057888763,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-garx_2,pool9,2.3947578946041834,0.7229369944220922,-2.107121066831786,0.6035137682577163,1.6944460717468586,2.1932154122441925,1.190315776417731,-0.4816783736019172,-0.2730440429932393,-0.3872792565438345,0.5094869992972593,0.0014054813773717498,0.48910751932536894,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-hiaf_1,pool5,-0.6465594828699321,-1.2453410865056576,0.1957867706189648,-0.46976973836785385,-0.8619500767050134,-0.9393822742768229,-2.030946111966389,-0.5291320172954316,0.23638305419749586,0.43654177523572146,0.5755102040816327,0.05204081632653061,0.37244897959183676,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-hiaf_1,pool6,0.8347856953465008,-2.343865514833431,-2.170146000554003,-0.1107805197724332,-0.4534668562060266,-0.14981466777833063,-0.5175397658476427,-1.143414466330638,-0.2995825214276952,-0.040121852522418795,0.5135858377933306,0.015232606010703994,0.4711815561959654,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-jogf_2,pool9,-0.628785821828858,-4.21003105474094,0.20743469070133672,-0.6248156909519542,0.5003832772177473,0.3612642553784252,-1.7846873335057252,0.5337265074372483,-0.44218167101472294,0.20278959652675846,0.4714738510301109,0.13232963549920762,0.39619651347068147,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-sita_1,pool8,-0.864873459530674,-4.461112293437286,-1.8368857107726206,-2.6386868288313776,-0.5267259854368621,0.7074705791686386,-0.7563429409882512,0.8004585936151047,0.15234374741405232,1.2691431476010469,0.4772628843655262,0.07145950627977479,0.451277609354699,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-woci_1,pool6,0.131730588817591,0.5070178195227761,-0.5813755690461396,2.68181674601557,-1.172558375635221,-0.8712819780132458,2.268810714141344,-1.9571436629146493,-0.3551477927556272,-1.4834791056680485,0.5671124318969787,0.004952947003467063,0.4279346210995542,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-wopl_2,pool9,-0.9192666669815195,-3.814657222981249,0.4341623167634289,-1.5396565296284848,1.168743452781997,0.9572606861034523,-1.179534170735569,-0.3096335745667682,0.22292565191828936,1.0219245503163426,0.48544973544973546,0.14417989417989419,0.37037037037037035,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1013i-zagm_1,pool6,0.6321493375893794,0.43928692759304944,0.13994979452290487,0.9530886677667435,-2.0437454042932335,-4.077878209094969,0.9523304390477525,-2.8747952337520086,0.4729094457399657,0.40825177802580637,0.49393939393939396,0.006060606060606061,0.5,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1014i-babz_3,pool8,1.1899928874098815,0.6310646947110793,-2.3759668717125004,-0.16490494758806065,0.5884162233831891,3.2215302137483506,3.1551652729166726,-0.358438102075565,0.15440853544667676,-1.1803866961030793,0.5022935779816514,0.0011467889908256881,0.49655963302752293,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-bilx_1,pool4,-1.1726070856785888,-2.765797920257905,1.2600130428609784,-0.12350178945452585,0.730782036570688,0.618928104961355,-1.0478915881896624,0.8470591554801215,1.2100144585703472,0.9845532746819394,0.5418994413407822,0.10614525139664804,0.35195530726256985,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-eesb_1,pool4,1.1047567142212875,2.0434958121690667,-0.4089533292655521,0.6080900350855141,0.4140439399136601,2.915117622970588,2.2774860264853465,0.21080492887013186,1.6299383517390171,-0.5901652982500578,0.5819430814524044,0.002289826627412496,0.4157670919201832,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-kefb_1,pool8,-3.4070863474464663,-6.983282821151154,4.527662646339689,-0.24128044014522046,1.738381825298667,-0.0693083496562393,-0.15058045101168782,1.1369136849083403,-0.36845866928818716,0.9294181098413046,0.3950413223140496,0.28760330578512394,0.31735537190082647,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-nosn_1,pool6,-0.629660373390743,0.3285440397952084,-0.28945420779505465,0.5849782108822198,-2.620692381309023,-3.0049077479814668,1.9250850957058878,-2.611943516782656,0.11370329886081401,-0.35520895031824684,0.5587096774193548,0.00903225806451613,0.432258064516129,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-qayj_4,pool5,0.9656111565621719,3.998411582369618,0.8686661481248544,0.8868855987207775,-0.23333712847585358,0.8315705682425963,1.8521721364436967,-0.2661596175315119,0.5636736924287421,-1.6670131858863577,0.5704779189352692,0.00040330711837063924,0.42911877394636017,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-quls_2,pool3,-3.2918878384577397,-2.849361824003011,2.058744051674851,1.2288841869725926,-1.4059813304099773,-2.3671537051820635,-1.3881512697586589,0.23977199266808064,-0.6286299764574986,0.4504848494686378,0.5790454884414616,0.1372110365398956,0.2837434750186428,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-roug_3,pool7,-1.6698718516180022,6.919806128471895,2.3127573768300937,1.1026526289006775,-1.9654658569481258,1.3405515284368117,2.136728729926329,1.0901908771672302,0.5081356932780859,-1.77535773876267,0.759515570934256,0.0017301038062283738,0.23875432525951557,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-sehl_6,pool6,0.03877952742378845,0.5517034790444103,-1.4092860651731092,0.17083553851068473,-1.0042169767621614,0.06103534613466225,2.2975354238957757,-1.1168872872908249,0.2871805974687492,-0.6228148863231234,0.5282887886150642,0.0,0.47171121138493577,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-tixi_4,pool7,2.747110511857573,5.397033003647716,3.790837883754612,-0.6576292488595531,1.4838325792124996,-1.365119055417606,-3.052122556124454,-1.4064958905595464,0.0832127483558185,0.543829084415777,0.5833333333333334,0.05,0.36666666666666664,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-tuju_1,pool6,-1.2831602936849218,-4.812445616430792,-1.7315948635671523,1.2393688044657314,-1.4554831774580361,-0.21316962164518166,-1.418160965700675,0.9578244198211919,-0.28550073306897394,-0.8759782943908342,0.5636314509592002,0.06133477438530127,0.37503377465549853,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1014i-vils_1,pool8,0.7251476287266744,-0.5533067092891653,-2.2110946975891115,-1.981863842654794,0.3173020678927899,1.9030834957221898,2.498110267082256,-0.4007334549021816,0.4200786869880057,-0.20069188045228334,0.5027322404371585,0.0024838549428713363,0.4947839046199702,donor_grouped,2,3,test,qualifying_only,da_untreated
HPSI1113i-hayt_3,pool9,2.6924419138960856,-0.22708456583278516,-1.6499271712456818,-0.33161831530303115,1.8500787650452846,0.9883800837954702,-0.4492837876564466,-0.820700905272761,-0.648260306522204,0.06996615139189481,0.49716231555051077,0.004994324631101022,0.4978433598183882,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1113i-ieki_3,pool9,1.8849085029794082,1.3378550916648209,-1.4387081513563684,0.718446839762744,1.4680993435115886,1.6201325876690753,0.37494211413852857,-0.547024663085356,-0.7338848946819462,-0.32235666211325936,0.5735900962861072,0.0,0.4264099037138927,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1113i-podx_1,pool1,1.225743209827671,6.711724430516174,2.8516774887346736,-0.3845065210380719,1.8298639118781095,-1.4692156581749487,-0.7985467194560719,1.537788884644266,1.7229046495093023,0.9525309544198215,0.5876288659793815,0.0036082474226804126,0.40876288659793814,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1113i-qolg_1,pool9,1.7003899868428438,0.9305836108722493,-1.578922325351819,0.9539334255971714,1.5022949198120894,1.503228537672827,0.12056335156786685,-0.7774951118606293,-0.7982874992035045,0.007686141099908177,0.5779036827195467,0.0028328611898017,0.4192634560906516,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1113i-vuud_2,pool5,0.7572896556974796,2.265592734814575,0.10359256912176888,0.043748937903976805,-0.8818668579791217,0.07573863954936695,0.8588502142640604,-0.4967730251722512,0.5629581562054636,-0.03697248367528709,0.5749128919860628,0.0017421602787456446,0.42334494773519166,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1114i-kuul_1,pool6,0.4897564729959405,0.10307879947979812,-1.1382959165565423,0.18730869143183435,-1.167632371610497,-1.2715077122772132,0.20625120071574848,-1.2211278885661458,-0.3636836855216576,0.4261134734145714,0.5356489945155393,0.0018281535648994515,0.4625228519195612,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1114i-kuul_1,pool7,-0.8508656990006395,6.066080342247484,2.8238323077901266,-0.4415092431870037,-0.7752071616068632,-1.5921844373247334,-2.070219620203307,0.42373665630500856,-0.7151198300845646,1.236578237618522,0.6763005780346821,0.0,0.3236994219653179,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1114i-ualf_6,pool6,-0.16603158931480333,0.7647248699741491,-0.5675768683855169,1.1902187163780178,-1.8402357377727308,-1.8805944936249006,2.519497736490215,-2.420898713436011,0.45190945543408795,-0.6552436447956895,0.5716783216783217,0.0034965034965034965,0.42482517482517484,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1213i-hehd_1,pool4,0.5232117556264451,2.9886001747157867,0.29386277223056734,1.9934199984212175,0.19087713483857577,3.2168636768930794,2.8160884184443638,1.2425990569630918,1.5376340929194783,-2.079945693799225,0.607085346215781,0.0008051529790660225,0.392109500805153,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI1213i-hehd_1,pool5,0.5127892986544375,3.228246548067239,0.49943256801235164,1.651689050488468,-0.8409048640096669,1.1704767880994933,2.2107779354869495,-0.4123549793950211,1.061314735632655,-2.2765530062133514,0.5857385398981324,0.0,0.4142614601018676,donor_grouped,2,3,train,qualifying_only,da_untreated
HPSI0114i-eipl_1,pool1,0.2000033376372102,-1.8321009954097112,-4.648344411634523,-1.7938962679105181,-1.0871405141368133,-2.0348175531149946,2.5199982421800455,1.5903480987101417,0.11014550296310431,1.3682917767921625,0.5364132178376644,0.07314725697786333,0.3904395251844722,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0114i-wegi_1,pool6,-0.5961446477014956,-1.7782319479121518,0.0036945174050807134,0.1241222214498066,1.599778090103091,-0.639675702254907,-2.2785386341400864,-1.1039948440039915,0.03664689367933237,-0.9314437071552291,0.5504220346512662,0.0,0.4495779653487339,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0114i-wegi_1,pool7,-1.499599060573883,-4.849508873285166,-4.755392957036427,0.055030530271239574,1.252681018335815,-0.30501625117175973,-0.9647349349936408,0.26907128299184574,-0.15335753915704362,-0.5540591394050848,0.6711111111111111,0.0044444444444444444,0.3244444444444444,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0115i-aion_2,pool4,1.6631941095983083,-1.508462864829545,-0.3085840530416992,0.8648025928303422,-0.6006891172586294,1.2850557570242427,-0.4402164647997569,0.6918817825515418,0.5671113215534513,0.7667717128622513,0.5584594222833562,0.002751031636863824,0.43878954607977994,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-aoxv_1,pool8,-0.5770198905975809,1.3764729773258888,2.8268346597945624,-2.4046200606731736,0.19184373199976712,1.495657920317871,-0.6385448775791126,-0.02545877888624299,0.6127610498413376,1.1855196916352642,0.5391785610253422,0.030585493737256043,0.43023594523740166,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-bimq_4,pool4,-1.3838616433580997,2.4165719619656616,-0.8296701397868633,-1.6292789601704467,-0.5963487546705143,1.3788929335879476,1.3174973406589323,1.434390304718319,0.3465852014352469,1.5701658470716244,0.5390749601275917,0.13237639553429026,0.32854864433811803,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-boqx_2,pool4,-0.02203638688876133,-0.4508744712249119,0.43324887361627473,2.393757699113035,-0.157129544354313,1.449506364888338,0.17626962052644943,1.9260380823529952,0.9564037172881101,0.5439426221667311,0.6041666666666666,0.006944444444444444,0.3888888888888889,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-gifk_1,pool4,2.4798578347882096,-2.822546902643075,-0.5822704818256617,1.4210668492119338,-2.71322986857511,0.9879501569929598,-0.33973338896143673,1.0011531266039286,0.327788535702047,0.5256887067817438,0.4779874213836478,0.0,0.5220125786163522,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-gost_2,pool2,0.45393336517631083,-3.271748092568138,-5.424716714824131,1.4481445928733363,-1.1623271079865094,-2.9828892122788377,3.3942574449559726,1.8924980452181157,-4.348883063864504,-0.32687580305553166,0.5774477114277053,0.010306153379812064,0.41224613519248254,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-hecn_6,pool2,0.582465300812995,-3.1664524327809795,-4.914304601685681,1.7682380980657395,-1.1560582090601765,-2.4222976160702934,1.4816001337050688,0.31976897109656965,-2.721508943221563,-0.9835888078294154,0.6081708449396471,0.02135561745589601,0.37047353760445684,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-hecn_6,pool3,0.4076774001403728,-1.726673965944166,-1.126707505477202,3.9838283750551513,0.11455744787105548,-2.0556057646607595,-0.7203962007889942,-0.9408221562950111,-0.9460903141169791,-0.8323446393997245,0.5654596100278552,0.001392757660167131,0.4331476323119777,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-iiyk_2,pool5,1.501190040184184,-1.7413422838571255,-0.7038204176988085,-0.6527380473835207,0.23446954054871827,-0.838236179204284,0.3985166226250003,-0.7422612159551595,0.430955084714136,0.3615250065164311,0.5298013245033113,0.0,0.47019867549668876,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-iuad_2,pool7,-0.2821077219147332,-3.7564804565466168,-3.584521392030556,0.9083654078765924,0.034291149188733064,-1.653365502659531,0.8712704879075015,0.12899078376866946,-0.9982601150641078,0.39431013358509337,0.5497382198952879,0.020942408376963352,0.4293193717277487,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-jakt_1,pool2,0.5702135192369829,-3.7764439662377978,-4.94505288496498,2.700371596306441,-0.4825303748755203,-1.7558056637251203,0.9571410241753192,1.119338557959162,-2.854293484060741,-0.4155176716094136,0.6421291053227633,0.010192525481313703,0.347678369195923,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-paim_1,pool1,1.2993341734893837,-3.881589191334673,-4.180545251888065,0.0552355551682418,-1.0701376929483097,-1.8152488196428989,2.0402982740286184,1.3703661948960943,-0.14617613205662724,0.8925566057788302,0.549618320610687,0.007633587786259542,0.44274809160305345,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-quze_6,pool9,0.07553182331377442,0.898857125375119,1.5826127078000856,-0.9944029297613349,-0.6847766341708699,0.913811904976465,0.38020984278012576,0.014180572786955418,0.09903565150914459,0.6628875544491128,0.5473372781065089,0.03994082840236687,0.41272189349112426,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-sehp_2,pool7,0.7313343105697591,-4.360750657910956,-4.492548211346832,-0.6825875818401351,0.7018916256484684,-1.2619746327812764,0.3823950344542974,0.29417479601523533,0.152106714769537,0.06797027976839455,0.5789473684210527,0.0,0.42105263157894735,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-tiku_3,pool9,0.6893121597683773,0.24733049059980391,2.18513751519402,-0.7178478695053271,-0.8432312702789595,1.241907913072781,0.16694391669824207,-0.9884115921674129,-0.08280873923408695,0.6084438643982004,0.544,0.016,0.44,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-uupc_2,pool7,-0.7209276392843602,-2.8205039497121613,-3.142594507505627,-1.0935513191170056,0.18627773687960303,-0.7475697568470249,-1.4234356445874092,-0.9977284645331512,0.7746081206555199,-0.5078857152304656,0.5797101449275363,0.043478260869565216,0.37681159420289856,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0115i-zihe_1,pool6,-2.1721128789196493,2.5467538084648824,0.24361242831421034,-0.06495634146215916,2.488611096930885,-2.293138017327401,-0.15903092702722385,-0.7497564892263356,0.7096982638361727,0.07915924387003265,0.5400739827373613,0.09001233045622688,0.36991368680641185,donor_grouped,2,4,test,qualifying_only,da_untreated
HPSI0214i-datg_2,pool9,2.146584989005886,-2.095966076869256,0.719234718227124,0.3342889431889945,-2.201571440668699,2.3175206097987786,-2.0249064554616383,-0.973916246785031,1.0187301285655175,-1.5705130271852095,0.5002380952380953,0.0002380952380952381,0.49952380952380954,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-eiwy_1,pool1,0.7775851859937201,-5.3030067499454425,-5.1289279088504305,0.6230418486047662,-1.405765487647704,-1.674632204320643,0.09481761914434607,1.2332263180997611,0.8669316850527401,1.132990669646689,0.5864714086471409,0.002789400278940028,0.4107391910739191,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-feec_2,pool4,-2.5596111138088657,5.295458879378997,-2.0647102482562723,-1.6544336900720156,-0.9551388164330522,0.8182704097996845,1.2085717061120356,0.9609332037923438,0.37696307137773144,1.4436962335050658,0.5275862068965518,0.2103448275862069,0.2620689655172414,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-feec_2,pool5,-2.050376538061541,4.160131903964905,-0.5329918333888082,-0.7763468094791621,1.7427585365218765,-1.491841720277826,2.6711529106122915,0.45710555245903706,-0.4230944374479609,0.8991591320307807,0.5763239875389408,0.1277258566978193,0.29595015576323985,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-giju_3,pool4,1.714385654143287,-2.8607003421806545,-1.0694663820284658,1.2863690822961247,-1.6708639565442422,2.149188253012825,-2.0595648136491898,0.28280254149953277,1.5558968988246842,-0.3276518393353044,0.5402081362346263,0.0,0.4597918637653737,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-heth_1,pool6,-1.83424155087266,2.9571940653865116,0.878671084835606,-0.7219868481200162,1.207042848785349,-0.2060914208386859,-0.1144048066336801,0.18310309872188968,0.9710170114544053,-0.1266764368976958,0.5323224261771747,0.09497206703910614,0.37270550678371905,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-pelm_3,pool2,0.6826673077181407,-3.19379091092367,-5.042083033753449,1.4994627850637692,-1.1162261483558291,-2.6225919231608095,1.6093943198722378,0.6628308319243411,-2.9530324154164167,-0.40284966647098797,0.5714791224345365,0.025477707006369428,0.4030431705590941,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-pelm_3,pool3,0.5286212390340917,-2.1370863066475496,-0.8109836189616941,3.709394925212997,-0.012201486641445118,-1.6875184830248502,-0.72781067410679,-0.907817919222844,-1.2025576371624127,-0.25512678666456634,0.5379113018597997,0.002861230329041488,0.4592274678111588,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-poih_2,pool5,0.3460555559466601,-2.413744521119695,-1.681151396272017,0.6772657502443475,0.7325567317223103,-0.9115402516434994,0.3052392398448385,-0.22829391466867285,0.09574007580450355,-0.44126491910457205,0.5717425431711146,0.0018838304552590266,0.42637362637362636,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0214i-rayr_1,pool2,0.910086669364116,-3.6697093732938684,-5.263520252540119,2.5420718310983763,-2.3488982995949166,-2.7534310357151877,2.2351387444386805,1.3584397474358472,-3.95077131304286,-0.13907264219012289,0.5923295454545454,0.017045454545454544,0.390625,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-deyz_2,pool4,1.0431839587186227,-2.9858674689306,-1.3314506028227433,1.0974755801306186,-0.9482963252454943,2.9069535927166097,-3.421711869676695,0.17001277364256553,2.5037118967669767,-0.9740005847451146,0.5712426805465192,0.0006506180871828237,0.42810670136629797,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-fawm_2,pool4,0.5890853166524805,-2.914402523725571,-1.3911193545646747,1.6096709379275844,-0.47158620224281783,1.9225028084732398,-2.299475535108899,1.6136356914760477,0.8520021993069132,-0.6457603117876147,0.5903975993998499,0.0,0.40960240060015,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-hipn_1,pool6,-0.2465121251454239,0.6263663499006216,0.7637697843602026,0.16590224529055814,2.183660483929462,-2.969532320176465,0.5675128468560565,-1.7134789200706964,0.09763163356634633,0.06970109808471246,0.5218800648298217,0.014586709886547812,0.46353322528363045,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-hipn_1,pool7,-0.5125222843024156,-3.5922156216473464,-4.127128759627708,-0.48394796932525863,0.06901000463038016,-1.463328889054291,1.7784934049418806,0.07413270571526477,-0.9022706605617676,0.6544443477435781,0.6177606177606177,0.011583011583011582,0.37065637065637064,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-oilg_1,pool9,-0.5452336636532206,3.851464511828553,2.0362882382318777,-0.7400652340095076,-0.43579804089375007,1.2931798537893335,1.9289056512750147,0.799716459641587,-0.5874740605966432,0.4450144803497272,0.5243958048335613,0.09758321933424532,0.37802097583219335,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-romx_1,pool8,-1.4590620892044053,3.4330840633140007,2.76752108584125,-2.04579081023621,0.8114780318898851,1.2770737428436723,0.5819668828330038,0.8109202845374868,-0.31877091578564604,1.3009281929474252,0.5073911306432282,0.08349980023971235,0.4091090691170595,donor_grouped,2,4,train,qualifying_only,da_untreated
HPSI0215i-uiao_2,pool7,-2.4842621058419714,-2.848310664217542,-3.784038250072086,0.10395526136904888,0.362361319883858,-0.891711895389474,0.40153465256993265,0.8922009331618215,0.00040211219692042673,0.1817309701518199,0.6296296296296297,0.04938271604938271,0.32098765432098764,donor_grouped,2,4,train,qualifying_only,da_untreated
