gene,gene_index,mean,var
KIFAP3,2338,0.6715241203035546,1.0322138409577684
MYOC,2358,9.546460285399782e-05,0.00015349744869831944
PRDX6,2373,3.42224240889239,8.704064905406506
PAPPA2,2402,0.004051261749844582,0.006475821795428234
RP11-12M5.1,2427,1.1970445879649738e-05,1.8293292034426202e-05
RGS16,2469,0.6235936267747582,4.336532673430976
NPL,2474,0.1323493209450792,0.22671022582796319
ARPC5,2484,2.158800260950348,3.297658681720139
BRINP3,2528,0.020483076137540593,0.03157588392977285
RGS2,2543,1.4096182803593953,9.842030695396703
B3GALT2,2550,0.08142998236531727,0.13526770080350464
CFH,2558,0.0034054642699007194,0.006396717495888418
CFHR1,2560,0.0011459092817855336,0.002125785608317313
ASPM,2565,0.07689058877369662,0.15970632156521977
LHX9,2572,0.46564228620017334,4.593839715285073
TNNT2,2603,0.0009353428732564266,0.004159326133384896
TNNI1,2605,0.008490605152410619,0.17429035674536672
UBE2T,2629,0.33909585735815784,0.6951359539610206
MYOG,2645,0.0003542257811120262,0.0033960936157187015
MYBPH,2649,0.0006812919714772076,0.021339070518834918
BTG2,2654,0.49628822620578605,1.0157079768004944
REN,2668,0.0002918654424577648,0.0006143328283299126
MDM4,2676,0.4591424921377772,0.7600692801877647
CNTN2,2682,0.023309931557057045,0.036452307037306876
KLHDC8A,2689,0.30244634521701963,0.6277435274555752
LEMD1,2691,0.40162108079315595,0.6621770589479906
NUCKS1,2697,2.0001661205090544,3.7333085085833018
RP11-459K23.2,2747,9.893355417899611e-06,1.9438666442894105e-05
MIR205HG,2752,0.006597198113268554,0.026033935344795835
G0S2,2757,0.0128766508854068,0.02480862922411404
SERTAD4-AS1,2764,0.12268393001083595,0.1955613793872264
SERTAD4,2765,0.25468721517070503,0.5482719510329755
NEK2,2777,0.14785302632219996,0.3923719093430273
TMEM206,2789,0.6072599162931818,1.1763935495310145
NENF,2790,4.426956271029916,57.47336304571381
ATF3,2794,0.12765960583490502,0.33573866005698705
PROX1,2810,0.21968504896831462,0.3565710853412824
CENPF,2814,0.6092909759726317,5.641298490408823
ESRRG,2821,0.07562434968689971,0.13946474648616594
SPATA17,2824,0.33433173336059957,0.5155636411181789
TGFB2,2831,0.0624638606697403,0.09865438901834264
LEFTY1,2909,0.0832652517150436,0.48630086354471763
LEFTY2,2912,0.014395653555943896,0.09656716612083216
MIXL1,2919,0.0037749234413014324,0.013495541700124765
ACTA1,2969,0.006112516968686809,0.06708222589224502
GREM2,3079,0.06833997730445265,0.13021100422560913
RGS7,3083,0.08326828809121367,0.12731200581738153
CEP170,3098,0.5705732226809344,0.9887840164817603
ADSS,3112,0.6882867570275168,1.151829179323408
