cell_line,n_pools,PC1_mean,PC1_se,PC2_mean,PC2_se,PC3_mean,PC3_se,PC4_mean,PC4_se,PC5_mean,PC5_se,PC6_mean,PC6_se,PC7_mean,PC7_se,PC8_mean,PC8_se,PC9_mean,PC9_se,PC10_mean,PC10_se
HPSI0514i-tert_1,1.0,0.9180724065732152,0.15472076849221436,-0.9433898344869834,0.07453785189534677,-1.2249750871010554,0.0571645006412419,0.20787824353289927,0.08694098772625283,-0.3967591977751571,0.09774524721917734,-0.9268381179265922,0.0912030287876502,-0.01962254083199658,0.04485420009777374,-0.11390578361541966,0.05147888401191653,-1.557742026823271,0.05472827062962913,0.04987034949550097,0.048053988800850725
HPSI0514i-uenn_3,2.0,-0.9382030729675664,0.25836933375256915,2.205649963506781,0.15708405855576507,2.6222860934955934,0.2722724467403378,2.5102257635755496,0.1678385921978788,-0.36150322497323384,0.15544539671083807,-1.4617539539052409,0.09961708453416056,-0.607568998153751,0.10577398731810507,-1.5335751283417893,0.10060253797391767,-1.2686186600125038,0.0952042249084093,-0.42752937436261507,0.09713676969949371
HPSI0514i-wiii_3,2.0,-1.8917285407523399,0.30566375970781023,-1.7740155080996196,0.1884890476797482,4.7151061725702865,0.6022824380221785,-1.1223920704997288,0.15894988465679627,1.5737517642693242,0.2523644177812762,-0.2662554003408445,0.11786104051565297,0.19288794017564065,0.1673970415447729,0.1310010427026588,0.12705482285421965,0.6450381073437138,0.10094848430220031,-0.024246835049994975,0.12412802788158554
HPSI0514i-yewo_4,1.0,0.6402078842666034,0.7539225712989021,6.64812573019977,0.3144951982970658,0.7842344605018011,0.2777979818901715,2.1103014926900014,0.30667863246289706,-1.8990281048669861,0.2918996926467171,-0.4790433699433687,0.19826835166996964,-0.9954903160044085,0.23712455153079506,0.40578356922529807,0.24359150140679356,0.3522260582312674,0.20422246546004083,-0.8851764967492438,0.17272768449018133
HPSI0613i-aevs_1,1.0,2.206902516809893,0.2170784905038177,8.242087320515946,0.1705967182313496,8.997279552185734,0.27513620800670446,0.0033629994088927094,0.09960777582233538,4.349158378268245,0.1360408967004828,-11.473794277548887,0.13014300116557792,-7.307311509523565,0.10905736660983227,27.88676075577472,0.2554259024818002,15.787401521233734,0.16454039080632962,4.0507756873513445,0.08035622124865213
HPSI0613i-bawa_1,1.0,6.58965951853816,0.2803764993630835,13.478252549043848,0.15819885660724212,4.2966588787626705,0.1162318479423692,1.6472552410388877,0.12856136624531558,4.520253518650135,0.15834182512479605,-10.021736821953018,0.16101590334044366,-4.039675633644594,0.12658935838365856,28.975824664558328,0.3189282129830202,16.788656781233446,0.21396947777041142,0.9903969697039064,0.10486842910392431
HPSI0613i-bohf_1,1.0,4.334706063045954,0.2068797857099868,10.894741114349564,0.14282115805661447,4.380370512313591,0.08516638749175334,2.375431158076123,0.11277653264054531,3.8334801319924856,0.12086477259110463,-9.53326856234077,0.14077780722969763,-5.900572958717117,0.09213554807645459,27.600598694799597,0.2680815609518146,16.77981772024732,0.17478952548564872,2.853775191075158,0.08318292323907507
HPSI0613i-eojr_2,1.0,4.329697650891128,0.5344950372619028,12.95083181198813,0.41989124006823864,4.508164827745826,0.25716179117377663,1.2321093978439048,0.30400905685760854,4.603746387735854,0.36574635174166054,-10.60687746318348,0.4047003407091448,-6.726784003700185,0.320932227730389,28.69795384072106,0.8001515830695495,16.857608825587512,0.5324806453844106,2.6569157281541176,0.23050226204654595
HPSI0613i-hegp_3,1.0,4.426800815567033,0.41375385358345584,11.318382058567868,0.33690518752668963,3.742247572320573,0.20592454596580334,1.3626010496040022,0.26255444783548487,4.107609123160762,0.25938814512079744,-10.276525077200663,0.2987219793787776,-3.831153465916896,0.20626686010153814,28.93155415056314,0.5686902810991793,15.775900818905718,0.3790460742564034,2.2899318267900024,0.18105060889689878
HPSI0613i-hikj_2,1.0,4.820628903921723,0.42806335927883626,10.980761079055071,0.2929913013018269,4.181494497922253,0.22056725905560925,1.9705527786442072,0.22266480932382532,3.5030892746237843,0.22689007665382782,-10.16841307633396,0.2503192365297408,-5.773685521460003,0.20416560290399563,26.817683352431075,0.5260041547708345,15.527663166079115,0.3235574759217317,2.712236598096196,0.172791353282822
HPSI0613i-lizq_3,1.0,3.911002124324478,0.2762530943560415,11.685855277181911,0.20429719103192256,3.3952685720695515,0.11439706706869064,0.6706982278447671,0.1321722133845454,3.3098340103492916,0.15190905128515725,-9.33239800082303,0.18815542509669553,-3.2277269960551127,0.11722573141550409,28.544143028154288,0.3736518765872984,16.13666896409926,0.23881420450221189,1.8146155125469743,0.10804202688138981
HPSI0614i-juzt_4,1.0,-1.8664480035958089,0.47257075860960523,2.3551885390900607,0.307598078245809,2.2493764532534297,0.5422571484272687,-0.32079477250506494,0.2612192636709841,-0.5095695778745386,0.29710959820921923,-1.7226960605844142,0.17510133204595119,-2.083469181845772,0.24507875976187404,-0.07555530011182893,0.1860615225287342,0.7348279638109827,0.1732859451476439,0.23593944788012758,0.16164175328097297
HPSI0614i-liqa_1,1.0,-0.4254535555289452,0.11665784137412714,7.461362107945842,0.05949065375893773,0.3154806868141608,0.04502570286050834,-0.11620046870388982,0.05859668594379486,-0.004523598253451329,0.057400057847031866,0.27520077963038003,0.044246266359080744,1.728547612164819,0.04077845429491508,-0.876996371350423,0.04869029415660018,1.1738766921763013,0.04305691064833103,0.7478299940953573,0.0387298912713918
HPSI0614i-lirf_5,1.0,-1.8833956482756724,0.17139095625275763,-1.4874896193079525,0.08496881645107453,2.904802955966479,0.19554308307605578,-1.2481320382375338,0.099394933398877,-0.3876068240982477,0.1008835651400566,-0.8679946681772889,0.055658198998418194,-2.6905515290568216,0.06865571098800483,-0.2917712263666895,0.060157556817927,0.15030068728374665,0.05994633803799416,1.3207521487526557,0.06411854788208249
HPSI0614i-miaj_4,1.0,-2.3988309104731913,0.10427487136072545,-5.854468504972785,0.05127459851479849,0.02602489087644568,0.11015614546986179,-0.33607705800675797,0.09749345201499977,-0.8548408709345626,0.07487330383978201,1.0973223911543348,0.044061144246240136,-1.5165706527277487,0.04131204014619079,-0.5758075781113927,0.041605128765139714,1.5915340725416351,0.05980814843614356,0.31803390757197814,0.05138615824101011
HPSI0614i-oicx_2,1.0,0.812012182990578,0.623617990594047,2.545828653472719,0.2929070567509398,-0.9740596932358381,0.18453001094112262,-0.8839738695962964,0.304728085808352,0.39662681638995556,0.31735895444324,-0.2157108629165846,0.19765075242727545,0.1509906942148471,0.21549769115120476,-0.13317611817337446,0.23131738905632618,-0.4795161219119627,0.20262381119414274,0.9719624318852661,0.17162994929100986
HPSI0614i-puhk_2,1.0,-0.7831352163644466,0.11919048697102662,-3.3267457977034787,0.05412107210583307,2.2514196761158756,0.16075593529953303,-0.9462934088327217,0.07792612004120109,1.920019428411407,0.07843675541257862,1.1267456199372994,0.03872106821509946,-0.5297898891941695,0.04459466086431687,0.17747954166956367,0.04177467181449151,-0.2294448265221769,0.045656617406811636,0.6190463590080605,0.04241514812211788
HPSI0614i-qunz_2,1.0,1.6963498309895053,0.3403703928416103,-1.1613946234643306,0.16218637148608067,-2.3673135012807895,0.1009421063305367,0.8277858641079695,0.31760694956466745,1.8302427025171324,0.18225423105375213,2.606973812906437,0.14771291370123218,1.9542606864922463,0.10401232840683274,0.35858909946373524,0.1361858880594118,-0.32160989726990885,0.1425454603754743,0.35252348203284606,0.18836203385136976
HPSI0614i-uevq_6,1.0,-1.7678016123827747,0.1872800821842484,1.546895357277684,0.12820662632621804,4.07572673686386,0.2690770709556588,0.31443645956259797,0.12103750917819878,0.5295185801927295,0.13158454543423073,-1.8486697461335428,0.07337824853024905,-1.0947164967899095,0.09814494044739595,-1.8401113154728124,0.07377152013204744,-1.2047020391441061,0.07413595316382417,-0.09735157014062121,0.07354933444274402
HPSI0614i-voce_1,1.0,-0.9454592937978438,0.13885803103574373,-2.5446323968164846,0.0785794344644036,-0.39516366082887594,0.09050797813010585,-0.14003676935968104,0.09056971971169049,-1.3014154249283518,0.09235846123177102,-0.8563708348395535,0.08920457524841133,-0.8817365451056733,0.047971577575907844,-0.07945054395772728,0.048745665945366,-0.7299897155466374,0.05711887471534647,0.3039293698164928,0.048473329239069995
HPSI0614i-wihj_4,1.0,0.8928942357735778,0.4482901309332764,5.423590126006034,0.212791169208494,0.501201722887335,0.1963165739899403,0.4334514361817479,0.2306994971852127,-0.07024828206554128,0.21713088980992046,-0.8382572610855634,0.15473117834017286,-0.3802965288869404,0.16394475930290048,0.7260383749556726,0.17280982058298608,0.39645697935691987,0.1413708640311717,-0.11557608753879665,0.13899417441461948
HPSI0714i-burb_1,2.0,-0.5563456636686637,0.15555575835723148,-0.6412970460014852,0.07395641025035117,0.5553776550352099,0.11866390716304344,-0.5045751167079111,0.10022369941081168,-0.37496590776968486,0.08753556891367606,0.5709372856076896,0.047638668909337586,-1.4653024926140938,0.05138045555734765,0.13296797048361692,0.04953928020799533,0.9198579685248429,0.05747443847531268,1.1771357225389496,0.054709988508482015
HPSI0714i-iudw_1,1.0,0.35710414337088786,0.14085276156954024,5.746221424084355,0.06628579739058182,0.3051677385228306,0.06991478793153096,-1.201765924848098,0.06105924186331198,0.29677379296027395,0.06863866289352563,-0.28723575277054086,0.04866772895299151,1.2713934553089257,0.04073496179239864,-0.5024904161369987,0.0542337977142419,0.340375654013749,0.0463532019154078,1.1377086286820777,0.041664215302287776
HPSI0714i-keui_4,1.0,-2.566606550616248,0.3943057045354612,-0.6907542776034921,0.19794868382703518,4.903731283117268,0.5622022675822487,-1.5274265907737548,0.1815759345087367,-0.007327602159342788,0.26759717120098353,-1.882065618614081,0.1264999520776628,-1.6950249839250182,0.18706464679137766,1.0630964556634237,0.14883431670009106,0.5455072978232882,0.14550145324592578,0.3317924896351517,0.13666358558089525
HPSI0714i-kute_5,1.0,2.4733286475416247,1.1146502767041744,0.7284308815160578,0.45663511164994935,-0.30519657862639693,0.6266838405682867,0.23690729257009893,0.5934659810607048,0.24538485354061565,0.5441357023067392,-0.44373224200861205,0.3266924884658143,0.258237450858393,0.31272163501007844,-0.699138210439795,0.2830236824541149,-0.13493292254676176,0.26772463504996163,0.6052869826440772,0.3668686036094359
HPSI0714i-oatm_1,1.0,-0.027184360398299776,0.21618229433091943,-3.1995842845045073,0.10917559917849042,0.9287620831495733,0.20658385593236733,-0.10020777634868056,0.14812027826485824,-0.1710134546005343,0.14004350624853265,-0.822702001078323,0.10585745912626518,-1.064789394593844,0.07648596890303971,-0.620113619771683,0.06380776935667974,-0.5818702727475497,0.08137039308620057,0.5729055134807002,0.07343648082923285
HPSI0714i-pipw_4,1.0,0.6632780082590429,0.11122106854852067,1.3410387062209723,0.04925662158849974,-0.496622068598602,0.03552087271208077,2.708943052874822,0.07047557959987223,-0.5508323233592983,0.057881882416392715,-1.1498019939224686,0.041259204233542734,0.08306148784141186,0.031368490957675646,-0.726508637047105,0.038592745935111326,-1.810544890248478,0.038093807480224846,0.002484370644832789,0.040933561805009504
HPSI0715i-aowh_2,1.0,0.9045140443761069,0.148883289919087,-1.969269838126006,0.06469403969157216,-2.4634891437030033,0.06585244348086443,-0.9268880149669306,0.09908694065217542,0.9904011265935582,0.07937961335264146,1.827236452702913,0.055145339063925276,1.403268289454253,0.041600511486694566,0.188632827153792,0.056432100836162374,-0.46735057223354115,0.05845048378797113,0.8122854238952442,0.05221114124095107
HPSI0715i-meue_5,2.0,0.23642200592916301,0.16099859720932902,3.5671645236669995,0.08226424646440729,0.6898755778932526,0.07718214605745566,3.152669007858033,0.1040080610269959,-0.9106344472240658,0.08236797008557531,-1.67072187557379,0.056668447339234936,-0.4224533940713268,0.056430903789781994,-2.052355826401418,0.05554624063436262,-1.202707320471946,0.05356681570772382,-0.5855168290397845,0.06296360716923867
HPSI0715i-zaie_5,1.0,1.932615443648393,0.1753087088763732,-0.13247884365432402,0.07149824809509361,-2.0594151753639287,0.05210394533825388,0.6168769236223549,0.11921762063845885,0.8351855514598201,0.0872473628843009,2.405886169785461,0.06170609683533972,2.337364860860594,0.046875669720659284,-0.22881922516787606,0.0624657637631573,-0.3307744118447313,0.06595699969615582,-0.737396515828183,0.07253783263864037
HPSI0814i-bokz_6,1.0,1.689269869949336,0.4579808163707806,1.8100564521650988,0.16948990648193185,-1.1699373516058518,0.1307698639921144,1.7802265830463768,0.33550929726048306,0.6026187368832506,0.24215181548047598,1.6825953233796114,0.14899848220469722,0.31101527470840035,0.13317543219470163,-0.12359029699888992,0.12890901495989837,1.371893319947625,0.1444060887594992,0.4949073264583889,0.19610260287290543
HPSI0814i-siqu_4,1.0,-0.4691989912936145,0.396522122794983,5.4137834752875325,0.19556547159289459,-0.11438360429779434,0.15622364832237734,-0.2293113562229205,0.24897327068435127,-0.163787566126128,0.20894501517494643,-0.30575660516362313,0.14895102087580855,0.38243469475252534,0.16128765806399006,0.806107355159582,0.1606593834682442,0.3911108803466826,0.1404634383129107,0.03307930233269624,0.1491363671735096
HPSI0913i-eika_2,1.0,0.9382487686130427,0.47945205139243646,-0.6589138386223508,0.19400074214290094,-1.9432625450719359,0.1389204294741733,0.3831963957394493,0.45193474324687577,2.072548517423331,0.28622549589276625,1.5073144679610033,0.18109362962137746,0.5183957126738657,0.12435439960899221,-0.044916765693536205,0.1729501715418193,-0.8021778379567704,0.16610256242332522,1.6108386375632548,0.2655866360502288
HPSI0914i-iezw_2,1.0,0.1507200015598476,0.3691238049604504,2.5627079417560523,0.13314313929509763,0.3015684259193018,0.12352233059711555,0.13822562605465002,0.16909327376855754,-0.9241948769133872,0.15963692897088383,2.0606161539427195,0.10869475076681799,1.9082386037587624,0.08758590219753064,0.1528491006204273,0.11005711363935296,1.8911013572868507,0.1286335567856126,-1.6717958486290017,0.10152926524604211
HPSI0914i-jejf_2,1.0,0.753769871391709,0.1480480310290867,2.8317516097685855,0.06579717680537775,-0.5318110938522056,0.05404967300642984,1.1466778257464092,0.08253158707667578,-0.3778702816088168,0.07313769202256959,1.457391279915547,0.05223197467418895,1.557714036298244,0.049396646042825766,0.5802122271367016,0.051831633207597406,0.4513770903561517,0.051788529996442824,-1.6901147870152184,0.0494977756144263
HPSI0914i-kajh_2,1.0,0.9768896794241344,0.34313555919682376,2.2066103515071225,0.14308065380675167,-0.7550520577855816,0.10497426839269891,0.6961519682404096,0.17492562563793715,-1.39514631505225,0.15598474679691807,1.223844293847959,0.1211335377054697,1.9777752084207245,0.10515854111447055,0.4765034808745182,0.1290105515174352,0.4397191643842485,0.10981610258256363,-1.50660626961545,0.1072152966149597
HPSI0914i-laey_6,2.0,0.19699961615619763,0.3381823499750169,1.4972366823466607,0.14085907352710475,-1.0340034663335147,0.0933519125132545,0.028010942624464963,0.16291101521816673,-1.6679665866003426,0.15612029056048246,0.060320671960789274,0.10496056061663901,2.3320874954867854,0.09797525959306576,0.05169142085875862,0.09166038883801413,-0.7699834998146733,0.091267211711162,-0.3454138527636481,0.09503237538775267
HPSI0914i-ouvb_2,2.0,1.6496467405025792,0.11738433222275917,-0.31361325738607304,0.04580436591847865,-2.2188548041725316,0.03410344295889038,-0.1761519318069549,0.06939911191882304,1.3562236167618122,0.059872902505406486,2.450284235787783,0.04074656627143177,2.248530689162629,0.027871375036525554,0.385424692914775,0.04020581183814518,-0.7097176860813157,0.04139929905619637,-0.689865935646796,0.04118466378906498
HPSI0914i-rejf_2,1.0,-1.27080577874723,0.18375695611825735,-3.232219088257191,0.08675666806668789,3.488726181553179,0.28991779588927125,-0.17179214685404867,0.13015174128488033,1.5278463296089964,0.12656031780934743,1.9566262810616886,0.06120331105212375,0.07490324866211313,0.08046891659257382,-0.13111322982947526,0.06162035946673959,0.4105898642215626,0.07541233609440211,-0.2710939104052467,0.06886878714476818
HPSI0914i-suop_5,1.0,1.2178959998104912,0.1961304841154035,6.072613392370607,0.08795517946528776,0.5383913312988057,0.06782064114823008,0.08775654415528877,0.08542470108638367,1.2705711956853125,0.09226285173020247,-0.5953935272689296,0.06963761051023136,-0.6271375439573187,0.05672622581690647,-0.992642883734969,0.07149480501600224,1.0214046627081301,0.06137477357422522,1.894547865327831,0.05863971090911434
HPSI0914i-vaka_5,1.0,0.49453813568483074,0.21802411480848594,1.0388273164372417,0.08784603593120281,-0.35719209356559,0.08137378479277092,1.8694182817411846,0.1336306159632394,-1.5112195446855323,0.10477614117719758,-1.4755901917371432,0.07262613937238975,1.5630311476733427,0.05960551393486,-0.7502098107492879,0.06486452695856379,-1.0289041271360722,0.06751171265682676,-0.11909526941818849,0.0728546795109691
HPSI0914i-yuvg_2,1.0,-0.47905145820051326,0.760569680174099,5.046398257481835,0.47963250174670624,0.07575957301867713,0.2513908879837176,-0.4244370614953923,0.31360270676837765,0.39788595104467156,0.4180335287000826,-1.7647382987101559,0.33747944024584026,-1.8775345171774442,0.3973179783813775,0.8346728743449863,0.3674405943695548,-0.01587952714826225,0.3124388792841532,0.20201205250929796,0.2261195800078475
HPSI0914i-zerv_7,2.0,1.5468484722521265,0.3759033823106235,1.6701252029864289,0.1526758734542315,-0.5821044572706138,0.17696754228680298,-0.3694875423368467,0.13997820319234866,0.8524872363620215,0.16899963222613973,0.081654586028445,0.11629813473017321,-0.009327798199889159,0.13132280844047411,0.2090660671378788,0.11407655798191899,-0.18936413564413376,0.10148076168325605,0.13284454342942392,0.10341061911070333
HPSI1013i-garx_2,1.0,2.32083339039423,0.19182702532674537,-0.38670235660381036,0.07692520464653439,-2.2206288512948955,0.05700091607632141,0.9763313501290632,0.11802722361042274,1.7138124770469343,0.10162645613813805,2.2333783293548497,0.06004827068157991,1.151510310779604,0.048856440974254976,0.19676737077006085,0.062496819041010565,-0.47746072425233366,0.06577159360172115,-0.27657836945463005,0.06511765460686274
HPSI1013i-hiaf_1,2.0,0.11174935082958692,0.1292629156861447,-2.3552484714085558,0.06622602795054869,-0.4915513837644121,0.07933898977097016,-0.3607683219419736,0.06957719973135017,-0.23434237040055206,0.07075643222082273,-0.2600028834056658,0.04851042037936174,-1.4244174885455738,0.04385636889590383,0.15129428062950748,0.046791287484508434,-0.87046812294185,0.04529617693728845,0.46689791878604725,0.04140365328735819
HPSI1013i-jogf_2,1.0,-0.6465015165378166,0.19085399559848235,-4.108724374575647,0.08150634760383602,1.449830717762246,0.2010650742981168,-0.6089263687726697,0.1155750229222058,0.8624270425548518,0.12159971447666215,0.6303703711814463,0.06043089571864168,-1.9553659392193583,0.061376971428324975,-0.3064856056616806,0.06284440662329827,0.06712278340073559,0.07476632984852895,0.2053942601496562,0.06683503951563728
HPSI1013i-sita_1,1.0,-0.9884221317703857,0.13626751622990366,-5.1052573886017845,0.0521958217312756,-0.5283130088399044,0.1187930746869335,-2.8596994020969593,0.08855395632552289,0.4289554731819332,0.08076777553619867,0.9537382797205256,0.04929398026353811,-1.2264643589153892,0.0447853840021452,-0.34961108710731725,0.04950787326770075,0.5469827671093318,0.056549438112718495,1.2978328225951534,0.04615502481971767
HPSI1013i-woci_1,1.0,0.16161440363045207,0.1565443689076241,-0.24814396723121368,0.0841436791156632,-0.8670753340634555,0.05259633951536764,2.2503215838622985,0.09174470176400616,-1.5622114726310885,0.09952634203819602,-0.9194880875661509,0.09948739672139204,2.0423664026628994,0.04801590232395762,0.17674194996608875,0.05292118050369688,-1.678074548657821,0.059013535157641114,-1.400440399849859,0.055681931806559115
HPSI1013i-wopl_2,1.0,-0.8777284764366852,0.1642811353802456,-3.6139802980134603,0.07429737463451411,1.5920439019252388,0.20114511297833432,-1.2820450143334143,0.1148408309374032,1.6716368354233682,0.10335112436262135,1.1543323561275731,0.054921550749513465,-1.2794245694010788,0.05254211220489652,0.3070328585353847,0.061525077332328995,-0.3023744590627069,0.062808675865162,1.102647494646106,0.061776361684516085
HPSI1013i-zagm_1,1.0,0.7535173107598278,0.44202939677130615,-0.09330835652283002,0.22455710788046876,-0.19571802027634916,0.17606961106298985,0.5559791502187084,0.24695035830701192,-2.149586617368706,0.2460125944497528,-3.771256655198111,0.22451542306576522,1.0555480457391877,0.11875363841895457,0.1023494597090633,0.13177934760270385,-2.2969761766215395,0.1395844852702733,1.1256152671074966,0.11716516070537916
HPSI1014i-babz_3,1.0,1.1206294978149798,0.15347907300560798,-0.7252463579227845,0.06423999017711779,-2.6033928696896584,0.050842863357122514,-0.04440279299811136,0.09742719443986929,0.8674866459138946,0.08245645930558214,3.2054503966527217,0.059264794053711344,2.873660364929668,0.044099037052198704,0.3530380692624396,0.05916661994934183,-0.08110587808743018,0.06165149386016952,-1.1907573170289973,0.05491104561187203
HPSI1014i-bilx_1,1.0,-1.0481844180563942,0.5272245947509763,-2.5267623851823537,0.22890488008589963,1.9633135210069053,0.6115872158749489,0.058560131659856414,0.44025698733082497,0.8800578058165284,0.35637660108448194,0.7515733272572209,0.15225786559411503,-1.08793260731116,0.1822080639029005,0.44478654801555684,0.18613233057442807,1.1554147115524944,0.2271174707441794,1.1765382955219783,0.24721338694951062
HPSI1014i-eesb_1,1.0,1.0730363290574993,0.13261463655871736,1.132845378974167,0.05321067734598094,-1.246039686754285,0.040524251729479016,0.7734326857343471,0.07275493830953737,0.22547853405113058,0.06737277320588077,2.905193284606777,0.04236620658218936,2.385794109945543,0.03487014541130144,1.1171924761860894,0.041648691539119674,1.0380425046617199,0.0451347291671356,-0.2375980347900488,0.043079460692257154
HPSI1014i-kefb_1,1.0,-3.173734198787756,0.2556469354407825,-5.458646179305857,0.1293530054848029,6.526578209676906,0.5319301303949682,-0.07966790397985747,0.21286298797426723,1.884013713977745,0.2191598987988598,0.3917301895515379,0.09894458526038591,-0.509588491612005,0.14715079460015132,-1.0516123640603914,0.09483294810415124,0.5552293334873437,0.102771287222116,0.7314012213354941,0.11474347588816958
HPSI1014i-nosn_1,1.0,-0.47175861727622964,0.26515601207695383,-0.3079126851829548,0.13770411023262416,-0.5680201459516869,0.09995653508728516,0.13178542117093894,0.13827734484943824,-2.5215870756344265,0.16443977891877848,-2.6970939915253562,0.161405738052055,1.7776402217237879,0.0744001254757215,-0.04479850142014679,0.08187063252826442,-2.1934771805058877,0.08865611129574427,0.10151242636124444,0.06814778442150175
HPSI1014i-qayj_4,1.0,1.1758574653111582,0.10836254299809585,3.4279343997649914,0.04678116746604027,-0.5433065805306552,0.02967815913730478,1.1426406138814207,0.053646929172178025,-0.5412459455155891,0.0498942850627497,1.1446116694044015,0.03530686986271115,1.8887064904636655,0.030138778708911542,0.1837057038495246,0.037178742498038604,0.0015412269931468431,0.03537613203110311,-1.4571329086134117,0.03403542485473554
HPSI1014i-quls_2,1.0,-3.109942725008245,0.11201039026193636,-2.603942814656833,0.0630798688043798,2.8038444526140482,0.15435073506115596,0.960959163844571,0.09192087668343896,-1.4621464877272365,0.08441212561163529,-1.9273202104857032,0.045274048873214116,-1.6781917668691428,0.04959794064289399,-0.7751521921787864,0.04677092393712466,-0.3008923046983035,0.05259897892366306,0.3866159599910982,0.052467169586156666
HPSI1014i-roug_3,1.0,-1.074812555344218,0.3207869619071676,6.5901325066265,0.14362883220754827,0.02182942641537474,0.10339586762811347,1.6238498780839286,0.16292507026926056,-2.0454662986094783,0.13690037906900188,1.20808809556657,0.10612598605546636,1.2732876977671528,0.0952351737524996,0.5341487331571072,0.11545688267748389,1.7782663953750464,0.10709360063725361,-2.2983024957339593,0.10462072374568608
HPSI1014i-sehl_6,1.0,0.08868403534622844,0.12713258385004492,-0.5148214438456588,0.06042248472999937,-1.705071076319838,0.0388535974959033,0.051221995429616425,0.07913184439490896,-0.8516346391685589,0.07948802503780239,0.3823787442077745,0.07746103080917821,2.1706688715070164,0.033878309427889476,-0.021272223985998255,0.042669844657065886,-0.8201224841115976,0.04724314612970784,-0.39186174483734515,0.040537573945088605
HPSI1014i-tixi_4,1.0,3.28916193658789,1.3619971952501535,6.319651005788174,0.4699779121999145,2.219149896747114,0.411709493011112,0.5905104267549609,0.34500080000425754,1.7210561137261302,0.5488714106924193,-1.7166277592111736,0.34989690604505713,-3.3655962432367903,0.49314412414151243,1.5667633746447744,0.4564671862170019,-0.6268611888700469,0.3959259782491502,0.029649916798843587,0.27971137840176685
HPSI1014i-tuju_1,1.0,-1.3235043822946606,0.10822137576952155,-5.4807370317294355,0.054413823459871107,-0.28739000398449394,0.07735835670740561,0.8033857245195116,0.08690600527812296,-1.1194801040643272,0.07280869768370787,0.0961285536283232,0.05658041045711132,-1.9029194562486529,0.03987621269237438,-0.6014983285804194,0.03912587515012784,0.5521483852492328,0.05615409575343062,-0.8640585039086082,0.04495951710319436
HPSI1014i-vils_1,1.0,0.6398669428272596,0.149862441730076,-1.634276263574614,0.061233598929164336,-2.115496330654876,0.0436775055161972,-1.9030846601397877,0.09689670484263059,0.8648041371450005,0.07685251351322453,1.9592295283598642,0.05529416685390067,2.2797487389544044,0.03746408187811037,0.24619080659869624,0.056016683463744846,-0.10109487687549328,0.05281502584995885,-0.17312168452663892,0.05496682068557661
HPSI1113i-hayt_3,1.0,2.6107118375162877,0.1134194285412501,-1.0788203553104256,0.04525962761723248,-1.479452338220826,0.04251150649066566,0.09109610001881614,0.06126968253044474,2.0494906482427546,0.06096933243989904,1.0686773962332363,0.03545450341334382,-0.4614282544777196,0.02699894540873826,0.2239467518484609,0.036400979796569234,-0.9879472490322538,0.03632677760070068,0.1154501611855165,0.035270870499670225
HPSI1113i-ieki_3,1.0,1.8872786404689077,0.27055767727056806,0.27665256136718,0.11376449784519697,-1.7882137890923262,0.07986766741937316,1.0941244176781015,0.1776607834691242,1.439649116657531,0.14461865657483053,1.713239811925954,0.082219575500425,0.2566960627766424,0.0649069452848,-0.032489693532086035,0.08906783182485403,-0.8081632994036818,0.08993701114218733,-0.34345008328514254,0.10933223958835345
HPSI1113i-podx_1,1.0,1.399904648472751,0.17937549113597298,6.612938915075301,0.07905152054794089,0.620708214283201,0.0667461658090455,0.22530401307721626,0.0652709402129269,1.2044855306725908,0.08523556909237302,-0.5440244361926718,0.05957717935951089,-0.23611630289952504,0.057066616866352005,-1.0619339001719097,0.06350667257853329,1.3405279837475477,0.056429610553175795,1.7156787068300368,0.050505554925507054
HPSI1113i-qolg_1,1.0,1.6421596536186003,0.393073513492049,-0.09120022953379459,0.14463458662869608,-1.808131480514793,0.12006313195530799,1.2843581734610925,0.2395067534437016,1.4003021384174013,0.206319186390075,1.583922703994307,0.12481938496910118,0.19050825743661862,0.09581390990646976,0.07301481199337788,0.12487545551005659,-1.0445328203093571,0.12415376923949524,0.06880811810191409,0.1446244093523088
HPSI1113i-vuud_2,1.0,0.8983126062660648,0.19032611199328658,1.5790230973056536,0.08176593100997266,-0.7501772352226673,0.05578794096287911,0.14876493488701115,0.10525572300158403,-0.8533711293983648,0.08365994361448416,0.2903839688081714,0.06390408832459075,0.785721230270508,0.053656139705554724,0.21802982263573506,0.06185519141842996,-0.1762229346946389,0.057866591318725555,0.2752851850283134,0.060861223274393736
HPSI1114i-kuul_1,2.0,0.1059959540340619,0.3031584087702324,2.767664732201854,0.14909093054403158,-0.17485539403741568,0.09896374638219384,0.14569984779523448,0.14708246760637608,-0.7249904133346938,0.13942531132066835,-1.1937652704847375,0.11127261701864241,-1.4556613745351583,0.13436763756298933,-0.32268767851323815,0.11981476780594233,-0.4341901422992388,0.1095398223160013,0.5630537296054294,0.09310466505790631
HPSI1114i-ualf_6,1.0,-0.03767776622215426,0.29483734360694214,-0.1120651857298704,0.15014030287049576,-0.9845715781671643,0.09052241799413382,0.9069840788939839,0.1925023665877366,-1.8997307140802233,0.18938851193614065,-1.6164290542730948,0.18314688529645323,2.460693913515189,0.07408810491147576,0.2164278328667699,0.09577649567028358,-1.8435270046855685,0.10601780337287299,-0.1736543572863032,0.09265015687129093
