cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
HPSI0514i-oupf_6,9.058827653868427,2.016098362725735,-0.4490545795814414,0.14141090166849724,0.6760423223441058,-1.1039253841702146,1.840705032912486,1.109895100845851,-0.323155742365307,0.14371757583838474
HPSI0514i-qihv_1,-7.841574507584297,1.0386762495469675,1.2273495854951906,-0.8111409112841518,0.7099691252174657,-0.5618982913230356,0.13664029030645514,-0.9139181060400753,0.055117161221904215,-0.07789942798769911
HPSI0514i-rutc_2,7.539575276171975,-2.4069702855184967,-3.3727661976830072,0.9541924987235606,1.0294596665934708,-1.2333864285279093,0.8152202132447556,1.0327919400395755,-0.6499839121028937,1.8050959980633188
HPSI0514i-sohd_2,8.20615739006433,0.45530724927495425,-1.032098367954694,0.7529888069657823,0.6413007996322694,-0.9275937382104756,1.794459682086925,0.9581463584188719,-0.13176815878514717,0.656517264417709
HPSI0514i-suul_1,-9.271380928059209,-5.229169349683255,-2.351807591010546,2.294339185571574,-0.874552933015558,0.9692582144368079,2.777679452354664,-1.133306366280426,0.2213736328751107,-1.0222477688903973
HPSI0514i-tert_1,-4.388673368942708,-6.484984231167727,-5.530933571657125,1.5671679865648651,-1.0013059749004463,0.5536825662025074,2.3449680862534907,-1.120433122606937,0.07809306023616451,-2.241773812233362
HPSI0514i-uenn_3,1.736851592563406,1.5215377823136664,-2.5158648925348217,1.3796538461638594,2.4538367959795293,-1.9334142274251658,-1.4380421652235544,-0.32152980665604713,1.677881552196314,-1.970452226042552
HPSI0514i-wiii_3,3.0627953572872433,0.42663425230323804,5.945185675245189,0.2177236938331082,-5.613774211990389,2.787943482589089,-3.3457617846132797,-1.3379087449750076,0.31491933932257965,0.8076936024843159
HPSI0514i-yewo_4,-3.1662145840814215,-6.7400267566566745,-7.750266288876325,2.7922652707936395,0.2557855291267142,-1.770599217800113,-0.3637677720146361,-0.9668507593612716,0.508486809338326,-0.655916447066199
HPSI0613i-aevs_1,1.2451319103665006,5.803684840771352,2.7761813053593314,-0.05311885491218132,0.2811865069681533,0.02513487708125837,-3.8122569773525847,-1.1852376291969933,2.808268223345131,-3.370210601015754
