gene,gene_index,PC,loading,abs_loading
SOX11,3268,PC10,-0.061831487758981174,0.061831487758981174
ZNF462,16355,PC10,-0.06170452319458691,0.06170452319458691
SDC4,29086,PC10,-0.06068020455489174,0.06068020455489174
MT-ND2,32697,PC10,0.06061783701898804,0.06061783701898804
RPLP2,18185,PC10,0.06020249049284166,0.06020249049284166
SDC2,15171,PC10,-0.06006894895578481,0.06006894895578481
TGIF1,27962,PC10,-0.05903006321837103,0.05903006321837103
GABRR1,11178,PC10,0.05888194035487561,0.05888194035487561
CHGB,28672,PC10,0.058642212319822744,0.058642212319822744
HS2ST1,1314,PC10,-0.05841164893083782,0.05841164893083782
UBE2T,2629,PC10,0.05831593066385219,0.05831593066385219
RP11-458N5.1,3467,PC10,-0.05809911968928997,0.05809911968928997
YWHAE,26069,PC10,-0.05779162868126863,0.05779162868126863
HAPLN1,9157,PC10,-0.05762713634907525,0.05762713634907525
DUT,23838,PC10,0.05717224604684507,0.05717224604684507
DDX5,27518,PC10,-0.05661138356316318,0.05661138356316318
QDPR,7353,PC10,0.05656582962786307,0.05656582962786307
SET,16619,PC10,-0.05646389605282747,0.05646389605282747
HMGCS1,8835,PC10,-0.056141637258825074,0.056141637258825074
NDNL2,23554,PC10,-0.0557894774196991,0.0557894774196991
KCNQ1OT1,18244,PC10,-0.055217786935640056,0.055217786935640056
CKB,23405,PC10,0.054944508345444405,0.054944508345444405
SQLE,15385,PC10,-0.05476645886091573,0.05476645886091573
DLL1,11786,PC10,-0.05398461323904762,0.05398461323904762
PPP3CA,7896,PC10,-0.05385168133890409,0.05385168133890409
CCNB1,9002,PC10,-0.05362490983866991,0.05362490983866991
QPCT,3614,PC10,0.053537144617443355,0.053537144617443355
CALM2,3713,PC10,-0.05350567096058263,0.05350567096058263
NPL,2474,PC10,-0.05348441726466826,0.05348441726466826
RP11-834C11.4,20801,PC10,-0.0534061125469245,0.0534061125469245
RPS16,30569,PC10,0.053098947751852886,0.053098947751852886
H2AFZ,7891,PC10,0.052732883962122286,0.052732883962122286
CADM1,19752,PC10,-0.052637350164453235,0.052637350164453235
GNAS,29265,PC10,0.052428660006835284,0.052428660006835284
MAP1LC3A,28934,PC10,-0.05233372900410384,0.05233372900410384
NASP,926,PC10,0.052118303658702556,0.052118303658702556
AMBN,7666,PC10,-0.05159790876699406,0.05159790876699406
RPS29,22739,PC10,0.051479479570659764,0.051479479570659764
FDFT1,14420,PC10,-0.05145881347453688,0.05145881347453688
MDK,18750,PC10,-0.051221413901256035,0.051221413901256035
ATP5E,29270,PC10,0.05098823640980331,0.05098823640980331
IGFBP5,5072,PC10,-0.05095977245370482,0.05095977245370482
TCF12,23925,PC10,-0.050956193253501016,0.050956193253501016
MT-ND1,32696,PC10,0.0508992905146791,0.0508992905146791
CGA,11155,PC10,0.05079072095444349,0.05079072095444349
C1QL1,27162,PC10,0.05079006599086521,0.05079006599086521
RPS28,29733,PC10,0.05065728872420123,0.05065728872420123
MT-ND4,32705,PC10,0.05057726410972565,0.05057726410972565
CDC20,878,PC10,-0.05055394890482797,0.05055394890482797
MIAT,31762,PC10,-0.05046050302386059,0.05046050302386059
KPNA2,27552,PC10,-0.050225513615428534,0.050225513615428534
INSIG1,13185,PC10,-0.05010173023575452,0.05010173023575452
DUSP23,2161,PC10,-0.04976222363118815,0.04976222363118815
KIF5A,20936,PC10,-0.04953991721816141,0.04953991721816141
ASCL1,21314,PC10,-0.04951754023877134,0.04951754023877134
TUBA1B,20637,PC10,0.0494774269916345,0.0494774269916345
BTG2,2654,PC10,-0.04946214257360834,0.04946214257360834
TUBA4A,5134,PC10,0.04935307458752458,0.04935307458752458
SERPINH1,19423,PC10,-0.049101015622396174,0.049101015622396174
PLK1,25072,PC10,-0.04908848164102996,0.04908848164102996
GINS2,25907,PC10,0.04896557050752788,0.04896557050752788
RNASET2,11733,PC10,-0.04807958659844139,0.04807958659844139
NENF,2790,PC10,-0.04796377278539964,0.04796377278539964
MT-ATP6,32701,PC10,0.04796210827189633,0.04796210827189633
GRHL2,15224,PC10,-0.0479404559562911,0.0479404559562911
HSP90B1,21326,PC10,-0.047916084052545216,0.047916084052545216
RPL37,8812,PC10,0.04784703152051307,0.04784703152051307
EIF4G2,18446,PC10,-0.047494879381302764,0.047494879381302764
SPC25,4653,PC10,0.04749071730054489,0.04749071730054489
ID2,3294,PC10,-0.04745163876128124,0.04745163876128124
BSG,29407,PC10,-0.047393034045226476,0.047393034045226476
RNASEH2A,29917,PC10,0.04725550186216955,0.04725550186216955
NGFRAP1,13864,PC10,0.046769945096605064,0.046769945096605064
ZFP36L1,22972,PC10,-0.046763411683276294,0.046763411683276294
MSI1,21541,PC10,-0.04662885827219784,0.04662885827219784
SDCBP,14855,PC10,-0.04625937572741029,0.04625937572741029
BCAM,30754,PC10,-0.046025202953925176,0.046025202953925176
VTN,26631,PC10,0.04586043773590543,0.04586043773590543
TMEM206,2789,PC10,-0.045750660048440216,0.045750660048440216
ZIC2,22267,PC10,-0.045701779493902354,0.045701779493902354
SLC25A5,13962,PC10,0.045539823241543056,0.045539823241543056
HINT1,9464,PC10,0.045481275917335445,0.045481275917335445
TMEM190,31254,PC10,0.04527280111037057,0.04527280111037057
RPS20,14828,PC10,0.04526283033433258,0.04526283033433258
NEK2,2777,PC10,-0.045084565340814176,0.045084565340814176
MT-ND5,32706,PC10,0.04498929628140805,0.04498929628140805
TPT1,22009,PC10,0.04497495742889972,0.04497495742889972
C21orf58,32691,PC10,0.044929597677141817,0.044929597677141817
FAM57B,25189,PC10,0.044731120143974956,0.044731120143974956
PEG10,12542,PC10,0.04462373881333965,0.04462373881333965
AMOTL2,6517,PC10,-0.044426281507022214,0.044426281507022214
TCEAL7,13862,PC10,0.04439721463965722,0.04439721463965722
MT-CYB,32708,PC10,0.04429986206131147,0.04429986206131147
RPL28,31257,PC10,0.04411231958496155,0.04411231958496155
PAM,9277,PC10,0.04409575849248993,0.04409575849248993
RPL35,16538,PC10,0.044085181426465274,0.044085181426465274
RP11-469M7.1,4921,PC10,-0.04387020472843617,0.04387020472843617
TPBG,11128,PC10,-0.04381318347730902,0.04381318347730902
MAGED2,13638,PC10,-0.043751150127980455,0.043751150127980455
UBE2C,29110,PC10,-0.043736115382920056,0.043736115382920056
NBL1,416,PC10,-0.04372164593067917,0.04372164593067917
SNAP25,28700,PC10,0.0437126441341962,0.0437126441341962
HMGCR,9074,PC10,-0.04368304295326916,0.04368304295326916
TACSTD2,1107,PC10,-0.0435855022893535,0.0435855022893535
RPSA,5698,PC10,0.0434830878955075,0.0434830878955075
SNCA,7840,PC10,-0.04339714094232468,0.04339714094232468
CCNB2,23948,PC10,-0.04333872825375965,0.04333872825375965
RPL27,27089,PC10,0.04333047582148325,0.04333047582148325
SCG3,23878,PC10,0.04329671865207483,0.04329671865207483
ALDOA,25190,PC10,0.04302894086351532,0.04302894086351532
APLP2,20008,PC10,-0.04292798799911781,0.04292798799911781
RPS24,17550,PC10,0.04291062403719738,0.04291062403719738
PPA1,17442,PC10,0.04279622515129321,0.04279622515129321
UBE2J1,11180,PC10,-0.042696874270236856,0.042696874270236856
MORF4L1,24251,PC10,-0.04267408808253748,0.04267408808253748
CRB2,16520,PC10,-0.04256487884889552,0.04256487884889552
PTTG1,9904,PC10,-0.0424670553119499,0.0424670553119499
SHISA2,21851,PC10,-0.042417568783140826,0.042417568783140826
TNFRSF21,10948,PC10,-0.04236422480094397,0.04236422480094397
RPL23A,26654,PC10,0.04213306181745301,0.04213306181745301
RPL14,5704,PC10,0.04210603781300613,0.04210603781300613
MMP11,31701,PC10,-0.04208972014815336,0.04208972014815336
CREB3L1,18748,PC10,-0.04158364860471931,0.04158364860471931
MDM1,21039,PC10,-0.041487143018983,0.041487143018983
ZNF385D,5586,PC10,0.0414608386444724,0.0414608386444724
RPL7A,16713,PC10,0.04122406705285814,0.04122406705285814
DSP,10254,PC10,-0.041056273533332126,0.041056273533332126
COL1A2,12539,PC10,-0.04104796736864473,0.04104796736864473
CBX6,32008,PC10,-0.04100279444685568,0.04100279444685568
CENPF,2814,PC10,-0.04089771770049566,0.04089771770049566
PERP,11501,PC10,-0.04086983142223444,0.04086983142223444
TROAP,20644,PC10,-0.04075984665636767,0.04075984665636767
SOX4,10363,PC10,-0.04056343228911529,0.04056343228911529
SCG2,5179,PC10,0.04047316128320415,0.04047316128320415
BEX1,13856,PC10,0.040432669842829526,0.040432669842829526
RBP1,6562,PC10,0.04029825402733809,0.04029825402733809
TH,18235,PC10,0.03984475839629235,0.03984475839629235
RPS4Y1,31420,PC10,-0.03980472144065162,0.03980472144065162
AURKA,29223,PC10,-0.03974108631846443,0.03974108631846443
NDFIP1,9714,PC10,-0.03966990456444569,0.03966990456444569
CRYM,25032,PC10,0.03963996009741791,0.03963996009741791
FAM111B,18907,PC10,0.03961729638275077,0.03961729638275077
PROX1,2810,PC10,-0.03946113507069476,0.03946113507069476
SUMO2,27658,PC10,0.039445640867757835,0.039445640867757835
CRABP2,2097,PC10,0.03942001588882984,0.03942001588882984
TUBA1C,20639,PC10,-0.039194179636559134,0.039194179636559134
ZNF503,17533,PC10,-0.03911408730350059,0.03911408730350059
MDFI,10836,PC10,-0.03907407067707264,0.03907407067707264
SMS,13370,PC10,0.03904587723033556,0.03904587723033556
TMEM59,1057,PC10,-0.03891751588420091,0.03891751588420091
TSPO,32105,PC10,-0.03862158169087255,0.03862158169087255
PAK3,13924,PC10,0.03842881336827955,0.03842881336827955
HSBP1,25869,PC10,-0.03831116986845984,0.03831116986845984
PIF1,24018,PC10,-0.038264920326532455,0.038264920326532455
TCF7L2,17930,PC10,-0.03809977647234613,0.03809977647234613
RPL11,492,PC10,0.037983442865821025,0.037983442865821025
DLGAP5,22827,PC10,-0.037977125306429,0.037977125306429
GOLIM4,6796,PC10,-0.03784844968379033,0.03784844968379033
CENPN,25838,PC10,0.037790353346792344,0.037790353346792344
RPL9,7460,PC10,0.03760826842038886,0.03760826842038886
PPP2R2B,9745,PC10,0.03751621978561943,0.03751621978561943
LHX9,2572,PC10,-0.03748967383764302,0.03748967383764302
EIF5A,26258,PC10,-0.037459576228680895,0.037459576228680895
RAMP2,27074,PC10,0.037400895905148245,0.037400895905148245
TMEM205,29841,PC10,-0.03736574929853146,0.03736574929853146
CXADR,32269,PC10,-0.03723678471558279,0.03723678471558279
NR2F1,9215,PC10,-0.03714567122913453,0.03714567122913453
MT-ND3,32703,PC10,0.03705603547756951,0.03705603547756951
PPIA,12230,PC10,0.037046834302251745,0.037046834302251745
CHMP4B,28923,PC10,-0.037034032830126136,0.037034032830126136
RPLP1,24087,PC10,0.03685719994864325,0.03685719994864325
TSC22D1,22001,PC10,-0.03674508692650782,0.03674508692650782
RPL32,5521,PC10,0.03671691680939242,0.03671691680939242
SNRPB,28608,PC10,0.03646139079392568,0.03646139079392568
DLK1,23352,PC10,-0.036440555459046134,0.036440555459046134
PCBP4,5941,PC10,0.03643550248914253,0.03643550248914253
RP11-356K23.1,23195,PC10,0.03642671336159787,0.03642671336159787
TMEM106C,20590,PC10,0.03639681810346321,0.03639681810346321
NHLH2,1621,PC10,-0.03639212995575228,0.03639212995575228
IGFBP2,5071,PC10,-0.03636720702882921,0.03636720702882921
SERF2,23778,PC10,-0.0362337144069563,0.0362337144069563
LITAF,24886,PC10,-0.03618716414058089,0.03618716414058089
SCD5,7782,PC10,-0.03600108339278479,0.03600108339278479
SIX2,3683,PC10,0.03597537760514852,0.03597537760514852
DHCR7,19333,PC10,-0.03583422401484503,0.03583422401484503
FOXP1,6100,PC10,-0.03583038038396231,0.03583038038396231
IDH1,5013,PC10,-0.03558119749558411,0.03558119749558411
RNF152,28412,PC10,-0.03546124920499818,0.03546124920499818
CKS2,16176,PC10,-0.03540528847148775,0.03540528847148775
RPL4,24049,PC10,0.035391244186092546,0.035391244186092546
HIST1H1A,10407,PC10,0.03538915743374558,0.03538915743374558
IGSF21,396,PC10,0.03527677833408873,0.03527677833408873
NECAB1,15100,PC10,0.035157862021257785,0.035157862021257785
CENPV,26453,PC10,0.03508103682553535,0.03508103682553535
H1FX,6467,PC10,0.034949410595961725,0.034949410595961725
AC002454.1,12525,PC10,0.034926819805361796,0.034926819805361796
IDI1,16877,PC10,-0.03482707577536495,0.03482707577536495
ECEL1,5248,PC10,-0.03480046765607657,0.03480046765607657
CDH6,8719,PC10,-0.034501079375455074,0.034501079375455074
P4HTM,5854,PC10,0.034498274321505304,0.034498274321505304
SDF2L1,31665,PC10,0.03414859786301918,0.03414859786301918
SMCO3,20348,PC10,-0.03408394553164239,0.03408394553164239
CENPA,3488,PC10,-0.03407971369201499,0.03407971369201499
HLA-A,10534,PC10,-0.03407354929020082,0.03407354929020082
C22orf42,31873,PC10,0.03404856609341304,0.03404856609341304
BIK,32103,PC10,-0.03403363810688673,0.03403363810688673
GPX3,9812,PC10,0.03397948410968543,0.03397948410968543
CENPK,8967,PC10,0.03381648089526538,0.03381648089526538
CDK6,12524,PC10,0.03379548753127964,0.03379548753127964
RPS15A,24977,PC10,0.03364029013205118,0.03364029013205118
CXCR4,4492,PC10,-0.03357763196836265,0.03357763196836265
VKORC1,25258,PC10,0.03347533584016408,0.03347533584016408
CEP63,6519,PC10,-0.03340090166035478,0.03340090166035478
POU2F2,30663,PC10,0.033267880233454034,0.033267880233454034
RPL19,26912,PC10,0.033206882787219116,0.033206882787219116
MYLIP,10333,PC10,-0.03316593236573417,0.03316593236573417
PHACTR3,29277,PC10,-0.03314811597812242,0.03314811597812242
TOP2A,26953,PC10,-0.03311022472729393,0.03311022472729393
FGF14,22278,PC10,0.03302085214849898,0.03302085214849898
KRT19,27023,PC10,-0.03293954497047489,0.03293954497047489
HEY1,15015,PC10,0.03273794879975391,0.03273794879975391
TRPM3,16074,PC10,-0.03271117061807033,0.03271117061807033
DDC,12277,PC10,0.032701676750407103,0.032701676750407103
YWHAZ,15212,PC10,-0.0325050682923732,0.0325050682923732
GYLTL1B,18741,PC10,-0.03242647464827357,0.03242647464827357
PKIB,11376,PC10,0.03241523896195397,0.03241523896195397
CNN3,1386,PC10,-0.032363444499194725,0.032363444499194725
ASPM,2565,PC10,-0.032351759732094414,0.032351759732094414
PAPSS2,17634,PC10,-0.032304263239325844,0.032304263239325844
NFIA,1128,PC10,-0.0322378260536509,0.0322378260536509
PCDH8,22091,PC10,0.03220198594458295,0.03220198594458295
C4orf48,7188,PC10,0.03208116011278969,0.03208116011278969
ISG20,24372,PC10,-0.031975333407995916,0.031975333407995916
ITM2B,22040,PC10,-0.031899958343655686,0.031899958343655686
BASP1,8676,PC10,0.03188748048457033,0.03188748048457033
ADRB1,17940,PC10,-0.03185264888771242,0.03185264888771242
HSPH1,21908,PC10,-0.031640680785636546,0.031640680785636546
ADCYAP1,27936,PC10,0.031612557985896156,0.031612557985896156
PDGFD,19635,PC10,-0.03160959389223609,0.03160959389223609
CLDN4,12396,PC10,-0.03149870007395384,0.03149870007395384
HSP90AB1,10916,PC10,-0.031483642228636935,0.031483642228636935
CALM1,23206,PC10,0.03139494834982457,0.03139494834982457
CXCL17,30680,PC10,-0.0313575880379577,0.0313575880379577
SRP14,23665,PC10,-0.031191048256090852,0.031191048256090852
GNB3,20176,PC10,-0.031063550135676996,0.031063550135676996
NHSL1,11506,PC10,-0.031057181503492005,0.031057181503492005
TMSB15B,13878,PC10,0.030845625667414778,0.030845625667414778
GP2,25008,PC10,0.0308265324620162,0.0308265324620162
CDK2AP2,19261,PC10,-0.03081794768164217,0.03081794768164217
RPL30,15179,PC10,0.03081375360979613,0.03081375360979613
TLE4,16115,PC10,-0.03079616815626754,0.03079616815626754
SGOL2,4916,PC10,-0.030770275205436157,0.030770275205436157
RPS3A,8218,PC10,0.030682847738454238,0.030682847738454238
PCDH9,22124,PC10,-0.030535203699246675,0.030535203699246675
PDLIM3,8451,PC10,0.030355553775251166,0.030355553775251166
RPS7,3255,PC10,0.030221384733855165,0.030221384733855165
GJA1,11373,PC10,-0.030217225152813623,0.030217225152813623
TMEM255A,13982,PC10,0.030116293714156733,0.030116293714156733
RPL27A,18411,PC10,0.030055771103943182,0.030055771103943182
CITED2,11516,PC10,-0.029920835531524397,0.029920835531524397
PDLIM1,17716,PC10,0.029904355881855603,0.029904355881855603
C9orf24,15849,PC10,0.029888720200550972,0.029888720200550972
FAM83D,29018,PC10,-0.029881443612528428,0.029881443612528428
BEX2,13861,PC10,0.029842109654465127,0.029842109654465127
RPL18,30911,PC10,0.02981357521551928,0.02981357521551928
RPL39,13968,PC10,0.029804348166050064,0.029804348166050064
PCSK2,28738,PC10,0.029764528494541136,0.029764528494541136
LOXL1,24144,PC10,0.029716234060643807,0.029716234060643807
DAAM1,22872,PC10,-0.02968855698931423,0.02968855698931423
IFITM2,18144,PC10,-0.029606608113242512,0.029606608113242512
CCDC42B,21455,PC10,0.029575064655435534,0.029575064655435534
RPS15,29462,PC10,0.02957393739136921,0.02957393739136921
RGS4,2261,PC10,0.02942914345726336,0.02942914345726336
RASGEF1B,7773,PC10,-0.029376462121288187,0.029376462121288187
CDC20B,8890,PC10,-0.02937400838210182,0.02937400838210182
HSPA5,16544,PC10,-0.02929620322678967,0.02929620322678967
KIAA1467,20332,PC10,-0.0292510081344388,0.0292510081344388
TAGLN3,6265,PC10,0.029236243662803467,0.029236243662803467
MEST,12918,PC10,-0.029221251882463547,0.029221251882463547
FEZF1,12826,PC10,-0.02921320092834614,0.02921320092834614
CDH2,28179,PC10,-0.02917147731948763,0.02917147731948763
TM7SF3,20452,PC10,-0.02911991827124101,0.02911991827124101
RPS5,31398,PC10,0.029091167952256077,0.029091167952256077
FAM171B,4824,PC10,-0.029038007071208034,0.029038007071208034
GFRA1,17951,PC10,0.02896562198221012,0.02896562198221012
CYBA,25974,PC10,-0.02891363450992971,0.02891363450992971
HMMR,9921,PC10,-0.028862171808061204,0.028862171808061204
GEM,15140,PC10,-0.028824651635438656,0.028824651635438656
CBLN1,25366,PC10,-0.028655084186778337,0.028655084186778337
TFAP2A,10269,PC10,-0.0285802420388155,0.0285802420388155
SNTN,6056,PC10,0.028575613846500657,0.028575613846500657
METRN,24602,PC10,0.028345084558050227,0.028345084558050227
PPIB,24007,PC10,0.028293631552925594,0.028293631552925594
TAGLN2,2170,PC10,-0.028291714058225,0.028291714058225
RP11-509E16.1,3464,PC10,-0.02826238970834815,0.02826238970834815
DNER,5209,PC10,-0.028257576302546737,0.028257576302546737
FAM3B,32541,PC10,-0.02825748369404501,0.02825748369404501
ASIC4,5147,PC10,0.02816916379174841,0.02816916379174841
HOPX,7586,PC10,-0.028041544725663153,0.028041544725663153
ZIC4,6620,PC10,-0.027988085663997252,0.027988085663997252
CA2,15066,PC10,-0.02798449628055683,0.02798449628055683
KRT8,20746,PC10,-0.027973710224783347,0.027973710224783347
COL18A1,32664,PC10,-0.027890230554020064,0.027890230554020064
EMX2,17970,PC10,-0.02788718635778069,0.02788718635778069
DUSP4,14610,PC10,-0.027834427701390396,0.027834427701390396
RPL5,1362,PC10,0.02772761855891095,0.02772761855891095
TPX2,28872,PC10,-0.02768957987191005,0.02768957987191005
ASCL2,18236,PC10,-0.027687735938249195,0.027687735938249195
MVD,25975,PC10,-0.02766301070657321,0.02766301070657321
CCNO,8893,PC10,-0.027654272870985104,0.027654272870985104
CEACAM6,30649,PC10,-0.02753828393998615,0.02753828393998615
BCL11A,3786,PC10,-0.02752254314129996,0.02752254314129996
TAC4,27299,PC10,0.027500925729433183,0.027500925729433183
SCG5,23595,PC10,0.027462873328292458,0.027462873328292458
SLIT2,7366,PC10,-0.027347120116793206,0.027347120116793206
CPE,8319,PC10,0.02731911468664954,0.02731911468664954
RPL18A,30104,PC10,0.027227184329358597,0.027227184329358597
PCSK1N,13541,PC10,0.027218669703538475,0.027218669703538475
NDUFA5,12837,PC10,-0.027190197752817447,0.027190197752817447
CLDN6,24749,PC10,-0.02710431782005316,0.02710431782005316
H1F0,31966,PC10,-0.027100814947155827,0.027100814947155827
EIF3E,15270,PC10,-0.027063035824332015,0.027063035824332015
FAM92B,25900,PC10,0.027056807556085454,0.027056807556085454
GDAP1L1,29052,PC10,0.026947613932298508,0.026947613932298508
ESPN,176,PC10,-0.026946776640343853,0.026946776640343853
RPL36,29619,PC10,0.0269461111427755,0.0269461111427755
SLC13A4,12964,PC10,0.02692526720410774,0.02692526720410774
NR0B1,13410,PC10,-0.02689914657016689,0.02689914657016689
RPS13,18501,PC10,0.02679931276359602,0.02679931276359602
TMEM59L,30138,PC10,0.026793924997811157,0.026793924997811157
ID3,490,PC10,-0.02671368726008252,0.02671368726008252
KLHDC8A,2689,PC10,0.026693708807823645,0.026693708807823645
FEZF1-AS1,12827,PC10,-0.026650848893942057,0.026650848893942057
KCNJ13,5257,PC10,-0.026648124111800443,0.026648124111800443
PABPC1,15211,PC10,-0.026558118957869768,0.026558118957869768
RPS10,10739,PC10,0.026534955911962994,0.026534955911962994
NTRK2,16146,PC10,-0.026499169390404635,0.026499169390404635
LYPD1,4469,PC10,0.0264623904556861,0.0264623904556861
RGS2,2543,PC10,0.026405922828005354,0.026405922828005354
MYL12A,27957,PC10,-0.02635821431216661,0.02635821431216661
DPYS,15255,PC10,-0.026322512278610034,0.026322512278610034
HIST1H2BH,10436,PC10,0.026307842255392032,0.026307842255392032
SMIM22,24815,PC10,0.026292926019255362,0.026292926019255362
PAFAH1B3,30673,PC10,0.026145631955155988,0.026145631955155988
KIF5C,4538,PC10,0.026121829667826113,0.026121829667826113
FOXJ1,27702,PC10,-0.026068079554872413,0.026068079554872413
LRRC26,16831,PC10,-0.026033685757339876,0.026033685757339876
UBA52,30135,PC10,0.02591109667385645,0.02591109667385645
RP11-356O9.1,22682,PC10,0.025890391484655616,0.025890391484655616
NRN1,10239,PC10,-0.025850132330853384,0.025850132330853384
CBX5,20806,PC10,-0.02583043273420662,0.02583043273420662
NPC2,23056,PC10,-0.025788463930864224,0.025788463930864224
DUSP2,4105,PC10,0.025782407054712155,0.025782407054712155
ARF4,6019,PC10,-0.02576926284242232,0.02576926284242232
IK,9636,PC10,-0.025753684134280915,0.025753684134280915
CALR,29928,PC10,-0.025745996001903842,0.025745996001903842
H2AFX,19836,PC10,0.025677046958342317,0.025677046958342317
CNIH2,19202,PC10,0.02566918439682284,0.02566918439682284
OSTC,7950,PC10,-0.025629259839888372,0.025629259839888372
EFNA5,9290,PC10,-0.025628153689328862,0.025628153689328862
UCHL1,7479,PC10,0.02561136255185857,0.02561136255185857
RPS23,9144,PC10,0.02557552162070205,0.02557552162070205
PMP22,26425,PC10,0.025548980873619773,0.025548980873619773
TCEAL5,13860,PC10,0.02554207393136136,0.02554207393136136
MEG3,23354,PC10,-0.02548348335647082,0.02548348335647082
BZW2,11971,PC10,0.025321516721212422,0.025321516721212422
CD83,10321,PC10,-0.025311098111421737,0.025311098111421737
DPYSL2,14577,PC10,-0.025265204451617933,0.025265204451617933
ETS2,32513,PC10,-0.02525374649812725,0.02525374649812725
DDIT4,17471,PC10,-0.0251946489611592,0.0251946489611592
CST3,28817,PC10,-0.025116341881045508,0.025116341881045508
RPS12,11447,PC10,0.02503751627596074,0.02503751627596074
VIM,17039,PC10,0.025009621714871866,0.025009621714871866
ANKRD32,9220,PC10,-0.024988796981649512,0.024988796981649512
ZFP36L2,3667,PC10,-0.02495450838841587,0.02495450838841587
CRNDE,25437,PC10,0.024761027136545523,0.024761027136545523
GPC3,14051,PC10,0.02471234849720313,0.02471234849720313
PON2,12547,PC10,-0.024662601632476654,0.024662601632476654
SOX2,6903,PC10,-0.02466245953753497,0.02466245953753497
LRRIQ1,21169,PC10,-0.024533436274206257,0.024533436274206257
MFAP2,380,PC10,-0.024521709183515764,0.024521709183515764
GSTA3,10991,PC10,0.024436590671275606,0.024436590671275606
TEX26,21905,PC10,0.02443322658690759,0.02443322658690759
TMSB15A,13846,PC10,0.0244146633299906,0.0244146633299906
ZIC1,6622,PC10,-0.02436507938125069,0.02436507938125069
PFN2,6650,PC10,-0.024338287532486205,0.024338287532486205
APLP1,30426,PC10,0.024324809951438802,0.024324809951438802
PTP4A1,11039,PC10,-0.024299503092898023,0.024299503092898023
CD164L2,586,PC10,0.024252798414899083,0.024252798414899083
FAM13C,17366,PC10,-0.024247614769001734,0.024247614769001734
FABP6,9898,PC10,0.024239880979323194,0.024239880979323194
EVL,23335,PC10,-0.024212325644553286,0.024212325644553286
SMOC2,11759,PC10,-0.024183894560639362,0.024183894560639362
SP5,4674,PC10,-0.024098051995451508,0.024098051995451508
DYNLT1,11665,PC10,0.024088677854572024,0.024088677854572024
CHRNA3,24247,PC10,0.024078338235580286,0.024078338235580286
SYBU,15282,PC10,-0.024014485391673522,0.024014485391673522
ASB4,12550,PC10,0.023979496085112312,0.023979496085112312
KIF1A,5365,PC10,0.023943243570959713,0.023943243570959713
SLC25A6,13236,PC10,0.023900200083164378,0.023900200083164378
HLA-C,10592,PC10,-0.023843786622348782,0.023843786622348782
YWHAQ,3308,PC10,-0.02377154266027109,0.02377154266027109
NEUROD4,20828,PC10,0.023763285451269007,0.023763285451269007
RCN2,24213,PC10,-0.02368757162478679,0.02368757162478679
WDR38,16537,PC10,0.023617049404283656,0.023617049404283656
TAC1,12564,PC10,0.023615363350054548,0.023615363350054548
MACF1,800,PC10,-0.023596125636428114,0.023596125636428114
MUC12,12659,PC10,-0.02347712253393253,0.02347712253393253
RAB3B,1009,PC10,0.02342889431599441,0.02342889431599441
WNT10A,5113,PC10,-0.023426929355580356,0.023426929355580356
AES,29532,PC10,0.02335480776725377,0.02335480776725377
MATR3,9596,PC10,-0.02333788068236927,0.02333788068236927
PBXIP1,2012,PC10,-0.02332841710193494,0.02332841710193494
ZNF703,14670,PC10,0.023325116429635757,0.023325116429635757
GNL3,5969,PC10,-0.023283324163801564,0.023283324163801564
LHX2,16524,PC10,-0.02319899205930331,0.02319899205930331
MARCKS,11325,PC10,-0.023197484703812287,0.023197484703812287
GNG2,22789,PC10,-0.023162592246014007,0.023162592246014007
GNB2L1,10151,PC10,0.023103424171277958,0.023103424171277958
IGFBP7,7592,PC10,0.023072334112050334,0.023072334112050334
TMEM88,26300,PC10,-0.023071119502829793,0.023071119502829793
ANP32E,1825,PC10,-0.023051584889249643,0.023051584889249643
CD164,11277,PC10,-0.023049968221741348,0.023049968221741348
TMEM163,4477,PC10,-0.023024730698569796,0.023024730698569796
EGFL6,13310,PC10,0.022990050166047177,0.022990050166047177
RPL23,26900,PC10,0.02298285256334806,0.02298285256334806
CDK1,17376,PC10,-0.022939152042613205,0.022939152042613205
DRD2,19732,PC10,0.02293886690012964,0.02293886690012964
NSG2,10010,PC10,-0.022923066330117918,0.022923066330117918
ODF3B,32216,PC10,0.022842816196436105,0.022842816196436105
CLU,14586,PC10,-0.02274934749333896,0.02274934749333896
TPH1,18515,PC10,0.022714030104423445,0.022714030104423445
RPL8,15615,PC10,0.022675449565997263,0.022675449565997263
PRDX2,29915,PC10,0.022597170432303602,0.022597170432303602
PLS3,13942,PC10,-0.022412444412512594,0.022412444412512594
TRH,6478,PC10,-0.022373929964811065,0.022373929964811065
RSPO3,11399,PC10,-0.022360663353672733,0.022360663353672733
RSPO2,15269,PC10,-0.02228763720631473,0.02228763720631473
GNAI1,12452,PC10,-0.022261158913127688,0.022261158913127688
MORN2,3637,PC10,0.022176369653593656,0.022176369653593656
SST,6998,PC10,0.022169953215263435,0.022169953215263435
PLLP,25489,PC10,-0.022144516618402315,0.022144516618402315
SEC11C,28389,PC10,0.022088718784273126,0.022088718784273126
CDH12,8695,PC10,0.021994116436639653,0.021994116436639653
HES1,7051,PC10,-0.02197195604809594,0.02197195604809594
KIF20B,17664,PC10,-0.021954725740578853,0.021954725740578853
