model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution
logistic_l1,8,C=1.0,0.945858134920635,0.00981678587513173,0.9637532385961496,0.014378211491813227,0.9023809523809524,0.013606106488883857,0.9333333333333333,0.013176156917368263,0.8714285714285713,0.02559446904221761,0.9382042296238533,0.008203087698507298,0.07881552306419948,0.005519399593949442,plain,False,nested,50.0,"k=8,C=1.0 x9; k=2,C=0.1 x8; k=3,C=0.1 x7; k=3,C=100.0 x4; k=0,C=0.1 x4; k=3,C=10.0 x2; k=1,C=0.1 x2; k=6,C=1.0 x2; k=4,C=1.0 x2; k=9,C=10.0 x1; k=0,C=10.0 x1; k=0,C=1.0 x1; k=10,C=10.0 x1; k=7,C=100.0 x1; k=2,C=10.0 x1; k=2,C=100.0 x1; k=8,C=10.0 x1; k=10,C=100.0 x1; k=3,C=1.0 x1"
logistic_l2,6,C=0.01,0.9410962301587302,0.015290625002422656,0.9636216188930347,0.013131865306565137,0.9178571428571429,0.014004444177729277,0.9333333333333333,0.015682763598105845,0.9023809523809524,0.02367687919075606,0.9446126547555211,0.009593311223374907,0.10263528769030798,0.016750009049115895,plain,False,nested,50.0,"k=6,C=0.01 x5; k=8,C=0.01 x5; k=4,C=0.01 x4; k=8,C=0.1 x4; k=9,C=10.0 x3; k=3,C=1.0 x3; k=10,C=0.01 x3; k=2,C=100.0 x3; k=10,C=0.1 x3; k=3,C=100.0 x2; k=7,C=0.01 x2; k=6,C=0.1 x2; k=6,C=1.0 x2; k=9,C=1.0 x1; k=9,C=0.01 x1; k=3,C=0.01 x1; k=4,C=100.0 x1; k=5,C=0.1 x1; k=7,C=100.0 x1; k=5,C=0.01 x1; k=3,C=10.0 x1; k=3,C=0.1 x1"
logistic_l1,0,C=0.01,0.4851190476190476,0.01969866494286349,0.6901399017094757,0.012153573234756711,0.48690476190476184,0.013832083379312196,0.5666666666666667,0.19464275601505387,0.40714285714285714,0.1818309221583624,0.604551336618306,0.11977628539590983,0.2510608438145458,0.007637069043432552,donor_grouped,False,flat,,
logistic_l1,0,C=0.1,0.9531746031746031,0.004900432156836684,0.9690715349029302,0.007982757098401114,0.8962053571428571,0.004963416690523218,0.9614583333333334,0.005031728036871312,0.830952380952381,0.0075292325242104375,0.9447252747252748,0.0032902874894789633,0.09013136660919585,0.0004546147116817661,donor_grouped,False,flat,,
logistic_l1,0,C=1.0,0.9494047619047619,0.0026814277017570285,0.9650703976373999,0.0048583372275279296,0.8992559523809524,0.0061475926130276914,0.9270833333333334,0.0,0.8714285714285713,0.012295185226055315,0.9348801322678424,0.0025328962455218973,0.06862008422307345,0.001417440820073108,donor_grouped,False,flat,,
logistic_l1,0,C=10.0,0.9478918650793651,0.002182445735111238,0.9619377933385614,0.0030792622883855244,0.902827380952381,0.00512139265838902,0.9270833333333334,0.006944444444444458,0.8785714285714284,0.0075292325242104375,0.9363398315451222,0.004038529727206847,0.06943913732570028,0.001986600847295647,donor_grouped,False,flat,,
logistic_l1,0,C=100.0,0.9477430555555555,0.0020850713439875784,0.9619651031240736,0.0024572493995118285,0.9023065476190476,0.00642978460162592,0.9260416666666667,0.007686091535131496,0.8785714285714284,0.0075292325242104375,0.9357776932150038,0.004996949307089382,0.0696167168049999,0.002061706123514111,donor_grouped,False,flat,,
logistic_l1,1,C=0.01,0.5104662698412699,0.015233326142643007,0.7022134580971424,0.0075971854483808275,0.5048363095238095,0.013134308073881053,0.640625,0.22514623591411934,0.369047619047619,0.2298163846915914,0.6472489049043049,0.1427583980075413,0.24633724556768657,0.005694562088470711,donor_grouped,False,flat,,
logistic_l1,1,C=0.1,0.9498511904761905,0.002496090802990186,0.9622634348458877,0.006050252761321133,0.9041666666666666,0.007674879141802173,0.9583333333333334,0.006944444444444448,0.85,0.011501092655705864,0.9469835739105543,0.0049422219605437506,0.09147491020779093,0.0010843181898614461,donor_grouped,False,flat,,
logistic_l1,1,C=1.0,0.9478422619047618,0.003086776501333741,0.9616512087888769,0.006553997335302616,0.9040178571428571,0.003472222222222258,0.9270833333333334,0.006944444444444448,0.880952380952381,0.0,0.9368303247939511,0.0037305129165791525,0.07085354556695184,0.0024406089502172442,donor_grouped,False,flat,,
logistic_l1,1,C=10.0,0.9424355158730158,0.004774189240778326,0.9554052427621803,0.009638813961379389,0.9034970238095237,0.003843045767565796,0.9260416666666667,0.007686091535131482,0.880952380952381,0.0,0.9362678073893285,0.00413113288138464,0.0710301804090428,0.0033960142413147084,donor_grouped,False,flat,,
logistic_l1,1,C=100.0,0.9414930555555555,0.005167427230795118,0.9532224908778826,0.011293187922552017,0.9029761904761905,0.00410838873826365,0.925,0.00821677747652729,0.880952380952381,0.0,0.9357052899847058,0.004417309433843256,0.07125320203704534,0.0035536990607233946,donor_grouped,False,flat,,
logistic_l1,2,C=0.01,0.5028521825396826,0.017537662852216276,0.6978344611361296,0.011359639001242743,0.5031994047619047,0.013584615231606825,0.446875,0.1570158699319716,0.5595238095238095,0.16001464407663452,0.5296034791568595,0.12661045400145016,0.2530645877167064,0.003942818692748564,donor_grouped,False,flat,,
logistic_l1,2,C=0.1,0.957688492063492,0.00773608117188824,0.9778118248920566,0.007409815978605914,0.9074404761904761,0.006516732103140841,0.9458333333333334,0.008216777476527241,0.869047619047619,0.012548720873684069,0.944347882549326,0.0044037933117907916,0.08792529162013044,0.00433722899106889,donor_grouped,False,flat,,
logistic_l1,2,C=1.0,0.9514880952380953,0.008793747392964839,0.9713913396083491,0.009388055335241289,0.9074404761904763,0.009778244004293836,0.9291666666666666,0.008216777476527258,0.8857142857142858,0.01505846504842087,0.9389408366757499,0.0062476048266858425,0.06995090975976222,0.0036677740790654334,donor_grouped,False,flat,,
logistic_l1,2,C=10.0,0.9462301587301587,0.01381675729510928,0.9669672440812969,0.0180780991156641,0.9048363095238094,0.008594743079774527,0.9239583333333334,0.012078143840920904,0.8857142857142858,0.01505846504842087,0.9361204856800374,0.006625038533230791,0.07287997645335278,0.004850759603785971,donor_grouped,False,flat,,
