gene,gene_index,mean,var
CHL1,5410,0.015045139506295132,0.02430300470078133
BHLHE40,5433,0.24608982066906399,0.889309821483311
LMCD1,5450,0.061603134723415505,0.10320224939037831
FANCD2,5489,0.2993430447286894,0.4356075015848258
TMEM40,5518,0.0024709377648252304,0.005330326903705381
GALNT15,5560,0.0011802474527698832,0.0017542250953885606
ZNF385D,5586,0.1261034019239319,0.33706573854285177
AC133680.1,5599,2.0817271744851198e-05,3.405458008046773e-05
EOMES,5612,0.0013670699030644963,0.0025145304032008434
CTNNB1,5713,1.1741406075229452,4.059807130129292
CCK,5716,0.05985569494056743,0.5102706092174987
HHATL,5727,0.00044235481953234645,0.0006503330342933519
TDGF1,5798,0.00044928329438555237,0.001856249104240669
TMA7,5830,6.062657004880491,10.480385284438718
KLHDC8B,5865,0.7009459540041119,1.125427904628201
RP11-3B7.1,5868,0.0001344902168592069,0.00029727412861829965
BSN-AS1,5880,6.059781224870032e-05,9.497978015253483e-05
CAMKV,5891,0.05401517203562856,0.09210707908664827
ZMYND10,5913,0.008730146759192666,0.013183285491033498
MANF,5926,1.4179233337087427,2.3895493110245734
GRM2,5931,0.009127520799704367,0.01510982333664979
IQCF5,5936,6.551301149098409e-06,1.0456145739248121e-05
PCBP4,5941,1.4855212983726394,5.096284789902246
CACNA2D3-AS1,5995,4.5964801372119504e-05,6.79932041726329e-05
LRTM1,5996,0.09046399228272589,0.3325650208841737
RP11-64C1.1,5999,8.13123881091449e-06,1.610756660229839e-05
WNT5A,6002,0.03991649469522085,0.06055200855607298
FAM107A,6038,0.3408768784306336,0.5459884220838618
FEZF2,6051,0.35404567781373525,0.6347456432080536
SYNPR,6054,0.0003564219055289773,0.0005344324092342252
RP11-85I21.1,6083,2.7973910402841698e-05,5.015358657906986e-05
FOXP1,6100,0.37748058832351883,0.5465190362663253
FRG2C,6125,6.384299710703485e-05,0.00014007221488795726
ROBO2,6128,0.019090714354849436,0.0294585352164888
RP11-354H21.1,6129,0.00037785440342432065,0.0006200603701302044
GBE1,6138,0.7689097643310566,1.1310858781797053
VGLL3,6149,0.0015831886013069822,0.0023575919694674985
RP11-451B8.1,6152,1.2113671590847542e-05,2.55108555444182e-05
EPHA3,6158,0.0030231564846935955,0.004532408196660406
NXPE3,6217,0.047680785920863125,0.09409107947401839
ALCAM,6224,0.16246470937710367,0.2409288897167588
RP11-446H18.5,6228,3.3588316707720925e-05,5.0819306940104595e-05
CD47,6235,0.2315414363009137,0.3408893687274222
IFT57,6237,0.9612008944467989,1.7321316727985714
TAGLN3,6265,0.4638328647291358,3.005609186219945
BOC,6288,0.12656206111948906,0.20082732481335222
GAP43,6315,0.13969918309039478,0.9072264117983283
FSTL1,6352,1.1156798835636927,2.3650438195851144
FBXO40,6361,2.030449571844879e-05,3.780673490797984e-05
SLC15A2,6366,0.003751998707643957,0.006181168601282728
FAM162A,6372,5.39888473622667,13.272808346978639
MYLK,6391,0.037215262251303116,0.07099544790073584
ALDH1L1-AS2,6417,1.8634098931935823e-05,3.464522791466022e-05
MGLL,6439,0.00403434452248181,0.006537317143015725
RUVBL1-AS1,6443,1.803908421266001e-05,4.8538615273757644e-05
GATA2,6447,0.003871892882877634,0.006868477510610108
H1FX,6467,2.131977024631808,5.91046913972213
TRH,6478,0.024290419478054014,0.0634047561184434
NPHP3,6496,0.07134478163526484,0.10697500562691863
CDV3,6506,0.6159235501837111,0.9165882152254805
RP11-102M11.2,6527,0.005960103509091648,0.01119378487640872
SOX14,6534,6.26301903723359e-06,9.55617197243702e-06
RP11-2A4.3,6535,1.1381466832426375e-05,1.6901832820714538e-05
PRR23A,6552,0.00012844422607878156,0.0002621879381576232
RBP1,6562,2.3336968774499947,6.074520418600129
GRK7,6582,0.00012679228272372695,0.00023857212000797154
PLSCR5,6616,0.0023161830222455508,0.00554467657628227
GYG1,6634,0.5579833939279388,1.164150875644269
RP11-206M11.7,6639,0.00017481540033093421,0.00046067739531024514
TM4SF18,6640,0.0021699633874518683,0.0059441874790406475
TM4SF1,6641,0.0022800641229316766,0.009745864973834471
TM4SF4,6644,1.7012268494313495e-05,2.5066984236486326e-05
PFN2,6650,3.3900065848411276,6.009280392086591
SMC4,6760,1.3547041408818645,3.562819882668844
TRIM59,6761,0.295243426751451,0.5799623428197997
NMD3,6767,1.0408416180719031,1.7660216477630113
SERPINI1,6790,0.08729898711408739,0.1299439652275122
CLDN11,6825,0.09761084398052075,0.3106131155083073
RPL22L1,6828,1.206734913710169,1.9866364056413877
NAALADL2-AS2,6851,6.22866739656611e-06,9.45163141865384e-06
RP11-644C3.1,6856,6.708578454840074e-06,1.0964214024568085e-05
RP11-114M1.2,6863,1.1020742065724313e-05,2.9589538130909812e-05
RP11-2L8.2,6867,1.8152523578434872e-05,2.9952789061401356e-05
SOX2,6903,3.5507636767413175,6.843038877037118
RP11-329B9.1,6957,0.000348275560471169,0.0005633216507172495
EIF4A2,6985,10.733069127299146,22.274382865668798
ADIPOQ-AS1,6990,2.2103138287597256e-05,3.3529252796107964e-05
SST,6998,0.011283831005414531,0.8764809958095454
HES1,7051,2.246179668163002,6.033159648830893
AC090505.4,7069,0.0006982370166540012,0.006176817936170899
AC055764.1,7132,2.0357829499429555e-05,3.2027445727740114e-05
SPON2,7169,0.030079697797131898,0.05794694613179109
NKX1-1,7176,6.375233026655e-06,9.90167457348088e-06
TACC3,7183,0.31069376543592714,0.6188597871285823
NSG1,7226,0.09005038961566,0.13333691798789263
MSX1,7230,0.15569037097902677,0.31458301916118186
CRMP1,7236,0.36168259955411386,0.6514688256104122
S100P,7250,0.001234845633270395,0.004963511482654671
RP11-1258F18.1,7267,8.494898511176708e-06,1.7580567402436445e-05
RP11-1338A24.1,7279,3.0289451875425662e-05,4.9267016591217706e-05
CLNK,7310,0.0023349800591666047,0.003483226020006492
TAPT1-AS1,7348,0.02486360599351861,0.0845923916594248
LDB2,7350,0.08657787146044747,0.12823243543930934
SLIT2,7366,0.29820126192993374,0.49363062101477945
SLC34A2,7393,0.002823034686593394,0.0510881848937295
RP13-494C23.1,7397,2.4958064937467462e-05,3.7001888728240855e-05
RP11-240A16.1,7420,1.1804770567619303e-05,1.7612893111042018e-05
RP11-617D20.2,7446,3.554599421537999e-05,5.5303346878727127e-05
TMEM156,7453,0.0009579241491332241,0.0035281844613765045
UGDH,7462,1.4394436088238796,2.3047836021490165
RHOH,7469,0.0577496192808022,0.08399620543531768
RP11-588L15.2,7474,7.831186137730978e-06,1.4940722448070821e-05
UCHL1,7479,2.9539988447185817,7.587229291109573
PHOX2B,7482,0.00037963395106519555,0.0007579461256249509
GABRA2,7510,0.12404562103334994,0.18361131671174372
COX7B2,7512,4.17350283875649e-05,6.809679525123195e-05
CORIN,7518,0.011426293964396712,0.024283553637728054
TXK,7523,5.950008666634304e-05,8.845304949343457e-05
ZAR1,7527,0.0003794092104117037,0.0011594202226291787
OCIAD2,7531,1.5213408627264258,2.425487873167055
CWH43,7532,6.427438438714505e-06,1.0064503510138081e-05
RASL11B,7544,0.20648194436659048,0.3878079258603189
HOPX,7586,0.0020626894382705058,0.009910111735156095
IGFBP7,7592,0.0416828570350228,0.4507213970797172
IGFBP7-AS1,7593,4.4445161719676135e-05,6.895737426715569e-05
SULT1E1,7650,1.9176835330665896e-05,2.824284433599538e-05
NPFFR2,7678,0.005357960130768074,0.008704765011665536
IL8,7691,0.0002256415846349541,0.004696207906843367
CXCL6,7692,0.002797721378359627,0.004044662013519881
CXCL1,7694,0.000518954163324823,0.001144899232124666
PPBP,7696,1.3672683049156858e-05,2.283268112977412e-05
CXCL5,7697,0.011805119839392522,0.03013601807427918
CXCL3,7698,0.01778934125651734,0.030757497219568733
EPGN,7702,5.2259211182569345e-05,8.474304565783802e-05
AREG,7705,0.00011896380594363562,0.00030836337983615935
SEPT11,7745,1.7329937434709572,2.569480219831696
CCNI,7746,9.804787327653793,20.094419267781774
ANXA3,7753,0.04903743740749186,0.08361866334123688
RP11-452C8.1,7763,1.1460788574201839e-05,1.8776544530970246e-05
