scheme,pool_correction,model,repeat,fold,selected_k,selected_param,label_variant
loco,False,ridge,0,133,6,alpha=10.0,da_untreated
loco,False,lasso,0,133,4,alpha=0.01,da_untreated
loco,False,ridge,0,134,1,alpha=1.0,da_untreated
loco,False,lasso,0,134,1,alpha=0.001,da_untreated
loco,False,ridge,0,135,6,alpha=10.0,da_untreated
loco,False,lasso,0,135,0,alpha=0.01,da_untreated
lodo,False,ridge,0,0,0,alpha=10.0,da_untreated
lodo,False,lasso,0,0,6,alpha=0.01,da_untreated
lodo,False,ridge,0,1,1,alpha=0.1,da_untreated
lodo,False,lasso,0,1,1,alpha=0.001,da_untreated
lodo,False,ridge,0,2,0,alpha=10.0,da_untreated
lodo,False,lasso,0,2,0,alpha=0.01,da_untreated
lodo,False,ridge,0,3,0,alpha=10.0,da_untreated
lodo,False,lasso,0,3,0,alpha=0.01,da_untreated
lodo,False,ridge,0,4,0,alpha=10.0,da_untreated
lodo,False,lasso,0,4,4,alpha=0.01,da_untreated
lodo,False,ridge,0,5,6,alpha=10.0,da_untreated
lodo,False,lasso,0,5,0,alpha=0.01,da_untreated
lodo,False,ridge,0,6,7,alpha=0.1,da_untreated
lodo,False,lasso,0,6,7,alpha=0.001,da_untreated
lodo,False,ridge,0,7,0,alpha=10.0,da_untreated
lodo,False,lasso,0,7,6,alpha=0.01,da_untreated
lodo,False,ridge,0,8,6,alpha=10.0,da_untreated
lodo,False,lasso,0,8,4,alpha=0.01,da_untreated
lodo,False,ridge,0,9,0,alpha=10.0,da_untreated
lodo,False,lasso,0,9,6,alpha=0.01,da_untreated
lodo,False,ridge,0,10,0,alpha=10.0,da_untreated
lodo,False,lasso,0,10,6,alpha=0.01,da_untreated
lodo,False,ridge,0,11,0,alpha=10.0,da_untreated
lodo,False,lasso,0,11,0,alpha=0.001,da_untreated
lodo,False,ridge,0,12,1,alpha=0.1,da_untreated
lodo,False,lasso,0,12,1,alpha=0.001,da_untreated
lodo,False,ridge,0,13,10,alpha=10.0,da_untreated
lodo,False,lasso,0,13,6,alpha=0.01,da_untreated
lodo,False,ridge,0,14,0,alpha=10.0,da_untreated
lodo,False,lasso,0,14,2,alpha=0.01,da_untreated
lodo,False,ridge,0,15,0,alpha=10.0,da_untreated
lodo,False,lasso,0,15,0,alpha=0.01,da_untreated
lodo,False,ridge,0,16,0,alpha=10.0,da_untreated
lodo,False,lasso,0,16,0,alpha=0.01,da_untreated
lodo,False,ridge,0,17,0,alpha=10.0,da_untreated
lodo,False,lasso,0,17,6,alpha=0.01,da_untreated
lodo,False,ridge,0,18,0,alpha=1.0,da_untreated
lodo,False,lasso,0,18,0,alpha=0.001,da_untreated
lodo,False,ridge,0,19,6,alpha=10.0,da_untreated
lodo,False,lasso,0,19,0,alpha=0.01,da_untreated
