model,k,param_str,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,frac_out_of_range_mean,frac_out_of_range_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution,fold_features,label_variant
ridge,0,alpha=10.0,0.0585843034811706,0.0016372738176793,0.0813475161724162,0.0030956771561221,0.8170162038251044,0.0144798406532523,0.0367647058823529,0.0103986291350962,plain,False,nested,50.0,"k=0,alpha=10.0 x17; k=4,alpha=10.0 x8; k=6,alpha=10.0 x7; k=0,alpha=1.0 x5; k=0,alpha=0.01 x2; k=1,alpha=0.1 x2; k=6,alpha=1.0 x2; k=2,alpha=0.01 x1; k=1,alpha=0.01 x1; k=2,alpha=1.0 x1; k=5,alpha=10.0 x1; k=0,alpha=0.1 x1; k=1,alpha=1.0 x1; k=2,alpha=0.1 x1",fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,0,alpha=0.001,0.0583969627254246,0.0010383050127912,0.0808569432641781,0.0018083213985726,0.8193705924321822,0.0080936144600981,0.0205882352941176,0.0090387690757773,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,0,alpha=0.01,0.0572536796812547,0.0008659210365682,0.081212373837426,0.0016554782697815,0.8177929567084332,0.0074066602215012,0.000735294117647,0.0023252041618885,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,0,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,0,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,0,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,1,alpha=0.001,0.0592521835803821,0.0007311136919395,0.0824306145712337,0.0015528421482823,0.8122957408963323,0.0070907106441723,0.0264705882352941,0.0099257140839787,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,1,alpha=0.01,0.0572961611033063,0.0008816200243466,0.0812903218904592,0.0016770706590299,0.8174413647079739,0.0075010448531699,0.0036764705882352,0.0038753402698141,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,1,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,1,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,1,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,2,alpha=0.001,0.0593977775922197,0.0007239556672941,0.0826623121741494,0.0015899129997155,0.8112364939576603,0.0072670348088496,0.0242647058823529,0.0098345111018327,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,2,alpha=0.01,0.0572961611033063,0.0008816200243466,0.0812903218904592,0.0016770706590299,0.8174413647079739,0.0075010448531699,0.0036764705882352,0.0038753402698141,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,2,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,2,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,2,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=0.001,0.0596079850925408,0.0007903073690987,0.0826179603526703,0.0016482672368913,0.8114342349022259,0.0075224562852405,0.0294117647058823,0.0091707288891518,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=0.01,0.0572943822652173,0.0008826693066433,0.081291830133931,0.0016796053379484,0.8174343814679244,0.0075125510625671,0.0036764705882352,0.0038753402698141,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.001,0.059918734060247,0.000951337269426,0.0831412947816568,0.0019361948044397,0.8090129773130981,0.0089179731183609,0.0279411764705882,0.0124010888634054,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.01,0.0572901557573102,0.0008381698842713,0.0813758719436033,0.001650142323578,0.8170592866302769,0.0073994198473788,0.0036764705882352,0.0038753402698141,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.001,0.0602345582698971,0.0011553497193329,0.083513931594375,0.0021634803552253,0.8072748223945279,0.0099976422088969,0.0345588235294117,0.0120322918712093,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.01,0.0572901557573102,0.0008381698842713,0.0813758719436033,0.001650142323578,0.8170592866302769,0.0073994198473788,0.0036764705882352,0.0038753402698141,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.001,0.0602007872714115,0.0007437388973295,0.0832444706162431,0.0017152926115187,0.8085589443256431,0.0078710600995178,0.0558823529411764,0.0099257140839787,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.01,0.0575614131120195,0.0006781153082706,0.0818409608068798,0.0013801642296326,0.8149832922322764,0.0062279233888212,0.0044117647058823,0.0037970424962817,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.001,0.0605711121230034,0.000801928661837,0.0841698638298087,0.0016766146175182,0.8042838451043757,0.0077563461063362,0.0595588235294117,0.0100758847015168,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.01,0.0575614075926215,0.0006781125248502,0.0818409549241351,0.0013801560949112,0.814983319381634,0.0062278856164822,0.0044117647058823,0.0037970424962817,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.001,0.0613489846455896,0.0005998453725732,0.0845409176180646,0.0015217202386886,0.8025673846073719,0.0070678802648659,0.0698529411764705,0.0086655242792469,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.01,0.0575792238791304,0.0006851521482655,0.081865052213727,0.0014191209401713,0.8148716674879621,0.0064099733019631,0.0044117647058823,0.0037970424962817,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.001,0.0615776986914085,0.0004668562669859,0.0845769798538683,0.0016044313257129,0.8023925354214902,0.0074682369737659,0.0654411764705882,0.0106554240780804,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.01,0.0577613464664306,0.0006408001877655,0.0820039734229675,0.0013533610333212,0.8142475273444203,0.0061200016614762,0.0058823529411764,0.004650408323777,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.001,0.0619959171081524,0.0005375570809847,0.0852560856557727,0.0016621823123451,0.7992027834605655,0.0077784817243615,0.0588235294117647,0.0091707288891518,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.01,0.0580986945259975,0.0007401992598927,0.0825163458044782,0.0015992107812496,0.811901589661173,0.0072865153876482,0.0073529411764705,0.0060036513303509,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.1,0.1049641352014958,0.0009094809817332,0.1308956240755729,0.0022015114440597,0.526718888804737,0.0159524995078902,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=1.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=10.0,0.1598082337978789,0.0005644665562283,0.1931971951309091,0.0009787187187597,-0.0307896031716073,0.0104513493400997,0.0,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=0.01,0.0597770039496719,0.0012362001716202,0.0817408796766761,0.001869810127282,0.8153958523413186,0.0084613180812258,0.0389705882352941,0.0077893375402307,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=0.1,0.0597901882441158,0.0012307045015857,0.0817216978127585,0.0018721932886066,0.8154822206508481,0.0084697071081824,0.0397058823529411,0.0071036160520536,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=1.0,0.0597609815872677,0.0011711618495151,0.0816753633835139,0.0018793863287367,0.8156906270308836,0.0084947335274954,0.0463235294117647,0.0085257485935912,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=10.0,0.0591717275212012,0.001032892613865,0.0824987963141088,0.001940301128647,0.8119515568805868,0.0088528867803582,0.0316176470588235,0.0092034232134895,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=100.0,0.0804566644969632,0.0007820269065572,0.1062639261159758,0.0018548592497852,0.6880757394246247,0.0109056377983014,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=0.01,0.0603398603637506,0.0009692073900199,0.0837616111324194,0.0016019259917419,0.8061832315748433,0.0074063429952206,0.0433823529411764,0.0080919480486368,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=0.1,0.0603491636532279,0.0009611121065048,0.0836718861945768,0.001614327784696,0.8065971119707932,0.0074548199322749,0.0441176470588235,0.0084904451351415,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=1.0,0.0604885861125668,0.0009081888691105,0.0833241044106715,0.0016874155255096,0.8081949918818563,0.0077540475998148,0.0485294117647058,0.0062005444317027,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=10.0,0.0612401416748473,0.0009591146920488,0.084938350743847,0.0017786801050249,0.8006861948144433,0.0083313372303081,0.0338235294117647,0.0079041742630377,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=100.0,0.0750634909799091,0.0007810264136218,0.1000386777052698,0.0017823365619467,0.7235489120680128,0.0098616394506713,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=0.01,0.0603301414605291,0.0010169824725063,0.08388670498496,0.001518552225456,0.8056105445187847,0.0070319420904266,0.0426470588235294,0.0067568866431814,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=0.1,0.0603600574397795,0.0010097255104379,0.0837870309940336,0.0015442194860281,0.8060701263027343,0.0071395906782447,0.0426470588235294,0.0067568866431814,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=1.0,0.0606375353685786,0.0009072817370543,0.0834745336670812,0.0016649251860469,0.807503945652995,0.0076576540775418,0.0477941176470588,0.0051993145675481,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=10.0,0.0614479410384506,0.0009341996951308,0.0851536099538517,0.0017780350167481,0.7996751290614507,0.0083492197230729,0.0330882352941176,0.0071457743809378,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=100.0,0.0750553624945531,0.0008260534337748,0.0998423971415675,0.0018356329721728,0.7246275657171891,0.0101395761332746,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=0.01,0.0615312916663675,0.001159133770236,0.0847504671895223,0.0018091653476317,0.8015639175452056,0.0084514882420911,0.0492647058823529,0.0069756124856655,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=0.1,0.0614383586841729,0.0011293492690748,0.0845146796945251,0.0017957079615212,0.8026672884320314,0.008362938705328,0.0485294117647058,0.0086307925792446,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=1.0,0.0614987690934603,0.0010361581896039,0.0838895649421098,0.0018007195948404,0.8055740152674753,0.008320382079431,0.0558823529411764,0.009300816647554,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=10.0,0.0619021433837498,0.0009690005483991,0.0851895976367159,0.0018109406501542,0.7995029015874558,0.0085090359589352,0.0360294117647058,0.0073119773971452,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,3,alpha=100.0,0.0750335250997681,0.0008555874471674,0.0998153715783966,0.0018486843079804,0.724775381937139,0.0102047887950927,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=0.01,0.0617736931555279,0.0012711141645256,0.0854553459381121,0.0020373915607105,0.79822890203589,0.0096291670111012,0.0448529411764705,0.0094609113066758,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=0.1,0.061507208158577,0.0012731205763455,0.0850142056452376,0.0020354646397002,0.800305836055171,0.0095639847942446,0.0455882352941176,0.0102824396879426,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=1.0,0.061007942964731,0.0011922294958741,0.0842190373854756,0.0020080450942019,0.804024825895851,0.009338299728201,0.0375,0.0094609113066758,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=10.0,0.0604178326630906,0.0011186797174901,0.0846031881253578,0.0019826963946836,0.802236364594021,0.0092574329880356,0.0286764705882352,0.0064381987924331,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,4,alpha=100.0,0.0743535275958738,0.000879044357947,0.0995355401561867,0.001902166846825,0.7263109363714297,0.010451621813464,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=0.01,0.0622631695510702,0.001463694769313,0.0861596907543653,0.0024217648452125,0.794848204755814,0.0115315754203527,0.0477941176470588,0.0086655242792469,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=0.1,0.061936833480422,0.0014670544537191,0.0856800738770982,0.0024171853395731,0.7971247777117582,0.011432206333241,0.0492647058823529,0.0077893375402307,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=1.0,0.0613566352292174,0.0013863326871417,0.0847962675683648,0.002348570809643,0.8012937312880688,0.0109756575984417,0.0404411764705882,0.0051993145675481,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=10.0,0.0610159416218664,0.0012561496291243,0.0850595246523611,0.0021842494927034,0.8000773806710806,0.0102319236020159,0.0323529411764705,0.0099257140839787,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,5,alpha=100.0,0.0737334603292402,0.0008250610263897,0.099558271550394,0.001820924918343,0.7261934735855207,0.0099931221285091,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=0.01,0.0624723654539212,0.001294571855255,0.0859705332639689,0.0020125891858718,0.7957924653403864,0.0095244855164418,0.0735294117647058,0.0091707288891518,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=0.1,0.0621315774079679,0.0012807444711205,0.0855236053715768,0.0020203288817883,0.7979083203210736,0.0095082225444396,0.0727941176470588,0.0100758847015168,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=1.0,0.0614479809923031,0.0011738555678076,0.084612732826154,0.0019493362580813,0.8021950220281203,0.0090770518455295,0.0720588235294117,0.0119068213740109,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=10.0,0.0605695628886116,0.0009272755600539,0.0848634860370351,0.0018303722050136,0.8010326152094727,0.0085403401365077,0.0426470588235294,0.0058000782187251,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,6,alpha=100.0,0.0742972756230927,0.0008370635521678,0.1001820443038996,0.0017905549836205,0.7227554703740356,0.009870558030108,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=0.01,0.0633743775691078,0.0014703962307161,0.0880341443309774,0.0021494993432882,0.7858620601416538,0.0103961456786152,0.0772058823529411,0.0130846547206266,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=0.1,0.0629474991538605,0.0014940316491003,0.087428197346951,0.0021082037648518,0.7888025711689786,0.0101136588074546,0.075,0.0113911274888453,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=1.0,0.0620999555865582,0.0014358867591027,0.086221877439741,0.0019951478903769,0.7945990009706378,0.0094266555996725,0.0742647058823529,0.013624453048713,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=10.0,0.0614175099689625,0.0011033002108199,0.0855263120148342,0.0019320004748926,0.797904211678315,0.0090425708708113,0.0441176470588235,0.0049019607843137,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,7,alpha=100.0,0.0733317424644587,0.0009517685546001,0.0978929981249813,0.0018533159755604,0.7352708919286032,0.0099700659789204,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=0.01,0.0636499364529402,0.001068188511673,0.0872288824263277,0.0018802833578242,0.7897865214109847,0.0090112868211664,0.0875,0.0106554240780804,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=0.1,0.0632499451635662,0.0010679445523992,0.0865909154844169,0.0018057340036203,0.7928557078544968,0.0085871988742209,0.0838235294117647,0.0130616790141904,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=1.0,0.0626144952488216,0.0009954492647821,0.0856834577321413,0.0017714349126908,0.7971759900192013,0.008318829497148,0.075,0.0119068213740109,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=10.0,0.062279629718587,0.0010031555633959,0.0865337612372701,0.0019080117834537,0.7931195209413393,0.0090572933299688,0.0529411764705882,0.0090387690757773,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,8,alpha=100.0,0.0724647148649605,0.0008125132472247,0.0980717497365099,0.0018193529202544,0.7343066362289471,0.0098211308290561,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=0.01,0.0645401437984702,0.0009247839297078,0.0878196571925771,0.0018198156132089,0.7869362098570787,0.0087414122227599,0.0860294117647058,0.0120322918712093,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=0.1,0.0641162997569132,0.0009571247550458,0.0871765603229808,0.0017485769878347,0.7900504021281197,0.0083304987935282,0.0823529411764705,0.0124010888634054,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=1.0,0.0631274215494094,0.0008839883483445,0.085904799521647,0.0016905534761453,0.7961341092270711,0.0079365518483617,0.0727941176470588,0.0160534538174635,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=10.0,0.0617877360991391,0.0009751546862742,0.0859457563242937,0.0019056250837212,0.7959205133108019,0.0089818923006497,0.0463235294117647,0.0069756124856655,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,9,alpha=100.0,0.0722147403439691,0.0009622968814027,0.0977340286814607,0.0018513573644453,0.7361298897472752,0.0099400831330681,0.0073529411764705,0.0,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=0.01,0.0658681460854912,0.0012857481255383,0.0894563088229431,0.0023434137900979,0.7788695969208809,0.0114597087495663,0.0742647058823529,0.0073119773971452,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=0.1,0.065445179596295,0.0013146332374616,0.0887719509505815,0.0022959941131212,0.7822434224927746,0.0111164848303935,0.0727941176470588,0.0106554240780804,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=1.0,0.0640448026806335,0.0011680595401606,0.0870219894380686,0.0020753630202116,0.7907629289423866,0.0098360907222365,0.0661764705882353,0.0084904451351415,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
ridge,10,alpha=10.0,0.0623986928755665,0.0008864050815595,0.0867484854555104,0.0018381870979745,0.7920984947218169,0.0087367634207814,0.0448529411764705,0.0088030808804254,donor_grouped,False,flat,,,fold_features_D30_qualonly_da_untreated.csv,da_untreated
