model,k,param_str,mae_mean,mae_std,rmse_mean,rmse_std,r2_mean,r2_std,frac_out_of_range_mean,frac_out_of_range_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution,fold_features,label_variant
lasso,2,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,2,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=0.001,0.1019784251480799,0.0009263896467795,0.1335901014469396,0.0008997750900742,0.5071387715065939,0.0066459850855767,0.0639705882352941,0.0120322918712093,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=0.01,0.100427278781345,0.0011313063629388,0.1324675079399425,0.0012529666945374,0.5153680245286878,0.0091489453434977,0.0330882352941176,0.0086655242792469,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,3,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.001,0.100048606059796,0.0008109486698262,0.1312918560901333,0.0011522560878397,0.5239374204178915,0.0083436671742218,0.0720588235294117,0.0119068213740109,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.01,0.0998552559290142,0.0008359065106036,0.1319142993130821,0.0009581747347055,0.5194232719114131,0.0069530455030917,0.0345588235294117,0.0115222149740619,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,4,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.001,0.0994826867624007,0.0009805289682986,0.1310991225768379,0.0011473703454815,0.5253342754327816,0.0083128557712273,0.0683823529411764,0.0134469281611227,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.01,0.0997262422165229,0.0009566026152746,0.1318887380461971,0.0010980875902434,0.5196023389183446,0.0079558820310311,0.0345588235294117,0.010427474208913,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,5,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.001,0.0985529194303764,0.0010013439929603,0.1304779424910742,0.0009631094257543,0.5298311420206437,0.0069551735162628,0.0698529411764705,0.0155979437026444,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.01,0.0995897126444954,0.0010289736771444,0.1318892729330831,0.0009248177152773,0.5196071541912486,0.006732262047258,0.0338235294117647,0.0105135346027094,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,6,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.001,0.0982971431439933,0.0011653399209797,0.1311283339703189,0.0009978386305507,0.5251307099040939,0.007236660737533,0.0669117647058823,0.0160534538174635,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.01,0.0996549717017279,0.0009714090242334,0.131967884412587,0.0008345360287317,0.5190382885188607,0.0060821473437593,0.0338235294117647,0.0105135346027094,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,7,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.001,0.0983884076577943,0.0009703679114006,0.1317706263692824,0.0011777000195715,0.5204578277786325,0.0085962363172449,0.0661764705882353,0.0124975968470411,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.01,0.0993327199235003,0.0009236592759073,0.1318760669716799,0.0008048908124541,0.5197085035101985,0.0058562470986167,0.0330882352941176,0.0116260208094425,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,8,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.001,0.0980656819478792,0.0010678080435476,0.1311792995830041,0.0012616777586353,0.5247467059426423,0.0091172221794063,0.0669117647058823,0.0117289079549072,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.01,0.0993327199452211,0.0009236864592148,0.1318760588681396,0.0008049076383048,0.5197085618610574,0.0058563712741862,0.0330882352941176,0.0116260208094425,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,9,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.001,0.0981612806135206,0.0010701083436058,0.1310549147564356,0.0012367822982725,0.5256490243963954,0.0089388952158299,0.0647058823529411,0.0137779111005443,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.01,0.0993327216538265,0.0009236865356725,0.1318760590271838,0.0008049081968336,0.5197085606802733,0.0058563750837106,0.0330882352941176,0.0116260208094425,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=0.1,0.140888588171878,0.002429528500293,0.1721281578925285,0.0023185669614947,0.1816612434588311,0.0219267995958416,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=1.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
lasso,10,alpha=10.0,0.1581543285450711,0.0001747281207577,0.1908781385336844,0.0003691653167042,-0.0061719568614739,0.0038935034982812,0.0,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=0.01,0.1301727520427874,0.0011836317225453,0.1643380229293992,0.0011966918059363,0.2541436251353605,0.0109352019739343,0.0419117647058823,0.0069756124856655,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=0.1,0.1301634999100648,0.0011822036833676,0.164334884704069,0.0011959349351095,0.254172154499528,0.0109279373644986,0.0419117647058823,0.0069756124856655,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=1.0,0.1300771568642633,0.0011654266639295,0.1643072726199892,0.0011885080801271,0.2544231945018632,0.0108568362855479,0.0411764705882353,0.0071036160520536,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=10.0,0.1296768601252251,0.0009908551291173,0.1643369514978759,0.001125179259226,0.2541574770052433,0.0102657394134847,0.0286764705882352,0.0073119773971452,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,0,alpha=100.0,0.1366984326690378,0.0006018994329681,0.1711122828179554,0.0007991364090967,0.1914083347026966,0.0075469296416899,0.0029411764705882,0.0037970424962817,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=0.01,0.1224641315309534,0.000620622124445,0.1588757631005654,0.0007241994486277,0.3029213441478341,0.0063595962727541,0.0448529411764705,0.0064381987924331,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=0.1,0.1224666466498214,0.0006145457291292,0.1588618136002897,0.0007200961352882,0.3030438926209408,0.0063228974670716,0.0448529411764705,0.0064381987924331,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=1.0,0.1225019121869552,0.0005623392346702,0.1587575086719449,0.0006863608365789,0.3039599644738917,0.0060220490712939,0.0433823529411764,0.0073119773971452,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=10.0,0.1228280766882156,0.0004241607049683,0.1587555258414804,0.0006109372586465,0.303979782618926,0.0053642520721329,0.0330882352941176,0.0071457743809378,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,1,alpha=100.0,0.1287981618538738,0.0004189700545376,0.1633865250411986,0.0006371470841639,0.2627805563004049,0.005745452477554,0.0073529411764705,0.0,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=0.01,0.1100951752455459,0.0040472300431914,0.1442474377684144,0.0052271985429248,0.4247090393607413,0.041668733335998,0.0529411764705882,0.016909988539863,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=0.1,0.1100768296492667,0.0040238332719375,0.1442289796724366,0.0052041763649655,0.4248620549864945,0.0414868668689726,0.0536764705882352,0.0166414168595764,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=1.0,0.1099900749164119,0.0038649853514839,0.1441407457828288,0.0050176412450328,0.4256121024266076,0.0400230189696599,0.050735294117647,0.0152867314995222,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
ridge,2,alpha=10.0,0.111356357748477,0.0034513662623244,0.1454524651002373,0.0042836239246735,0.415291495785344,0.0345227785691987,0.0375,0.012712061254794,plain,False,flat,,,fold_features_D11_qualonly_da_untreated.csv,da_untreated
