model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution
logistic_l1,7,C=0.01,0.5000496031746031,0.009586240389281783,0.6955585653949858,0.005632054955185323,0.5018601190476191,0.009959312006578007,0.4822916666666666,0.23647082484544774,0.5214285714285715,0.23421440391069917,0.530973586397778,0.2228718710116182,0.25190280744570287,0.0023016905761560477,plain,False,flat,,
logistic_l1,7,C=0.1,0.9631696428571429,0.0035331986849137134,0.9799859009962397,0.0036842043082629477,0.9086309523809524,0.007438822567566417,0.9458333333333334,0.006588078458684106,0.8714285714285713,0.016647759494764332,0.9448495950304856,0.0036168718733083634,0.08122472043436668,0.0021700745310135813,plain,False,flat,,
logistic_l1,7,C=1.0,0.9580109126984127,0.005201176635909538,0.9756906463925871,0.004083717996041099,0.9207589285714286,0.015079079532070836,0.934375,0.005031728036871309,0.9071428571428571,0.028505214279472998,0.9462305276841182,0.007105519172523177,0.06337971334370193,0.0038823485877542085,plain,False,flat,,
logistic_l1,7,C=10.0,0.9531001984126984,0.00975140184559196,0.9723852616386208,0.007091439376507081,0.9082589285714286,0.009669756902550451,0.9260416666666667,0.007686091535131517,0.8904761904761905,0.020077953397894498,0.9382603056925667,0.004983412264262756,0.06999331669343102,0.005275781904619023,plain,False,flat,,
logistic_l1,7,C=100.0,0.9476686507936508,0.012234332495824023,0.9682221171842924,0.008905614925405042,0.8995535714285714,0.01648139655340888,0.9229166666666666,0.008784104611578863,0.8761904761904761,0.033295518989528636,0.9336402160786367,0.007637336964211583,0.07518005608483568,0.007555933863407994,plain,False,flat,,
logistic_l1,8,C=0.01,0.49955357142857143,0.009540501520893826,0.694903574533858,0.005601944825319164,0.5005952380952381,0.010024260380213595,0.4416666666666666,0.22859777873908674,0.5595238095238095,0.22678146130523097,0.5030115631517906,0.2141908302687786,0.25208321129069555,0.002220766959792941,plain,False,flat,,
logistic_l1,8,C=0.1,0.9631696428571429,0.0035331986849137134,0.9799859009962397,0.0036842043082629477,0.9086309523809524,0.007438822567566417,0.9458333333333334,0.006588078458684106,0.8714285714285713,0.016647759494764332,0.9448495950304856,0.0036168718733083634,0.08122625378567144,0.0021702530763072028,plain,False,flat,,
logistic_l1,8,C=1.0,0.9575892857142858,0.004669319195252257,0.9753617356634308,0.0037116799690980213,0.9207589285714286,0.015079079532070836,0.934375,0.005031728036871309,0.9071428571428571,0.028505214279472998,0.9462305276841182,0.007105519172523177,0.06346420833907547,0.0038565255545642443,plain,False,flat,,
logistic_l1,8,C=10.0,0.9506944444444445,0.009458481298851596,0.9708799851439519,0.007004709270739409,0.9094494047619047,0.012069228106450612,0.9260416666666667,0.007686091535131517,0.8928571428571429,0.025717224993682,0.9387658869610608,0.005501978554675203,0.0697457697891474,0.006079233435686359,plain,False,flat,,
logistic_l1,8,C=100.0,0.9467261904761906,0.004835850213345144,0.9685174876844677,0.0036170829498773974,0.9007440476190476,0.012166436283139596,0.9229166666666666,0.00878410461157886,0.8785714285714284,0.02850521427947298,0.9341191868099112,0.004916238357908786,0.07561167706700485,0.005605695513574545,plain,False,flat,,
