scheme,pool_correction,model,repeat,fold,selected_k,selected_param,label_variant
loco,False,ridge,0,133,8,alpha=10.0,da_untreated
loco,False,lasso,0,133,8,alpha=0.01,da_untreated
loco,False,ridge,0,134,7,alpha=10.0,da_untreated
loco,False,lasso,0,134,6,alpha=0.001,da_untreated
loco,False,ridge,0,135,5,alpha=10.0,da_untreated
loco,False,lasso,0,135,9,alpha=0.01,da_untreated
lodo,False,ridge,0,0,8,alpha=10.0,da_untreated
lodo,False,lasso,0,0,10,alpha=0.01,da_untreated
lodo,False,ridge,0,1,8,alpha=10.0,da_untreated
lodo,False,lasso,0,1,7,alpha=0.001,da_untreated
lodo,False,ridge,0,2,4,alpha=10.0,da_untreated
lodo,False,lasso,0,2,6,alpha=0.01,da_untreated
lodo,False,ridge,0,3,4,alpha=10.0,da_untreated
lodo,False,lasso,0,3,6,alpha=0.01,da_untreated
lodo,False,ridge,0,4,7,alpha=1.0,da_untreated
lodo,False,lasso,0,4,7,alpha=0.001,da_untreated
lodo,False,ridge,0,5,5,alpha=10.0,da_untreated
lodo,False,lasso,0,5,6,alpha=0.01,da_untreated
lodo,False,ridge,0,6,4,alpha=10.0,da_untreated
lodo,False,lasso,0,6,4,alpha=0.01,da_untreated
lodo,False,ridge,0,7,8,alpha=10.0,da_untreated
lodo,False,lasso,0,7,9,alpha=0.01,da_untreated
lodo,False,ridge,0,8,4,alpha=10.0,da_untreated
lodo,False,lasso,0,8,8,alpha=0.01,da_untreated
lodo,False,ridge,0,9,5,alpha=10.0,da_untreated
lodo,False,lasso,0,9,8,alpha=0.01,da_untreated
lodo,False,ridge,0,10,4,alpha=10.0,da_untreated
lodo,False,lasso,0,10,4,alpha=0.001,da_untreated
lodo,False,ridge,0,11,8,alpha=10.0,da_untreated
lodo,False,lasso,0,11,10,alpha=0.001,da_untreated
lodo,False,ridge,0,12,9,alpha=0.1,da_untreated
lodo,False,lasso,0,12,9,alpha=0.001,da_untreated
lodo,False,ridge,0,13,4,alpha=10.0,da_untreated
lodo,False,lasso,0,13,8,alpha=0.01,da_untreated
lodo,False,ridge,0,14,5,alpha=10.0,da_untreated
lodo,False,lasso,0,14,8,alpha=0.001,da_untreated
lodo,False,ridge,0,15,4,alpha=10.0,da_untreated
lodo,False,lasso,0,15,4,alpha=0.001,da_untreated
lodo,False,ridge,0,16,8,alpha=10.0,da_untreated
lodo,False,lasso,0,16,6,alpha=0.001,da_untreated
lodo,False,ridge,0,17,5,alpha=10.0,da_untreated
lodo,False,lasso,0,17,6,alpha=0.001,da_untreated
lodo,False,ridge,0,18,5,alpha=10.0,da_untreated
lodo,False,lasso,0,18,5,alpha=0.001,da_untreated
lodo,False,ridge,0,19,5,alpha=10.0,da_untreated
lodo,False,lasso,0,19,9,alpha=0.01,da_untreated
