scheme,pool_correction,model,repeat,fold,selected_k,selected_param,label_variant
loco,False,logistic_l1,0,125,0,C=0.1,da_untreated
loco,False,logistic_l2,0,126,0,C=1.0,da_untreated
loco,False,logistic_l1,0,126,5,C=1.0,da_untreated
loco,False,logistic_l2,0,127,9,C=0.1,da_untreated
loco,False,logistic_l1,0,127,0,C=0.1,da_untreated
loco,False,logistic_l2,0,128,0,C=1.0,da_untreated
loco,False,logistic_l1,0,128,3,C=1.0,da_untreated
loco,False,logistic_l2,0,129,0,C=1.0,da_untreated
loco,False,logistic_l1,0,129,5,C=1.0,da_untreated
loco,False,logistic_l2,0,130,9,C=0.1,da_untreated
loco,False,logistic_l1,0,130,0,C=0.1,da_untreated
loco,False,logistic_l2,0,131,0,C=1.0,da_untreated
loco,False,logistic_l1,0,131,5,C=1.0,da_untreated
loco,False,logistic_l2,0,132,9,C=0.1,da_untreated
loco,False,logistic_l1,0,132,0,C=0.1,da_untreated
loco,False,logistic_l2,0,133,10,C=0.1,da_untreated
loco,False,logistic_l1,0,133,0,C=0.1,da_untreated
loco,False,logistic_l2,0,134,0,C=1.0,da_untreated
loco,False,logistic_l1,0,134,5,C=1.0,da_untreated
loco,False,logistic_l2,0,135,9,C=0.1,da_untreated
loco,False,logistic_l1,0,135,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,0,0,C=0.1,da_untreated
lodo,False,logistic_l1,0,0,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,1,9,C=1.0,da_untreated
lodo,False,logistic_l1,0,1,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,2,7,C=1.0,da_untreated
lodo,False,logistic_l1,0,2,7,C=1.0,da_untreated
lodo,False,logistic_l2,0,3,7,C=1.0,da_untreated
lodo,False,logistic_l1,0,3,6,C=1.0,da_untreated
lodo,False,logistic_l2,0,4,5,C=0.1,da_untreated
lodo,False,logistic_l1,0,4,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,5,9,C=1.0,da_untreated
lodo,False,logistic_l1,0,5,6,C=1.0,da_untreated
lodo,False,logistic_l2,0,6,9,C=1.0,da_untreated
lodo,False,logistic_l1,0,6,8,C=0.1,da_untreated
lodo,False,logistic_l2,0,7,5,C=10.0,da_untreated
lodo,False,logistic_l1,0,7,5,C=10.0,da_untreated
lodo,False,logistic_l2,0,8,5,C=0.1,da_untreated
lodo,False,logistic_l1,0,8,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,9,10,C=0.1,da_untreated
lodo,False,logistic_l1,0,9,7,C=1.0,da_untreated
lodo,False,logistic_l2,0,10,7,C=10.0,da_untreated
lodo,False,logistic_l1,0,10,7,C=10.0,da_untreated
lodo,False,logistic_l2,0,11,6,C=1.0,da_untreated
lodo,False,logistic_l1,0,11,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,12,0,C=1.0,da_untreated
lodo,False,logistic_l1,0,12,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,13,10,C=0.1,da_untreated
lodo,False,logistic_l1,0,13,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,14,5,C=1.0,da_untreated
lodo,False,logistic_l1,0,14,5,C=1.0,da_untreated
lodo,False,logistic_l2,0,15,9,C=1.0,da_untreated
lodo,False,logistic_l1,0,15,5,C=1.0,da_untreated
lodo,False,logistic_l2,0,16,8,C=0.1,da_untreated
lodo,False,logistic_l1,0,16,6,C=1.0,da_untreated
lodo,False,logistic_l2,0,17,10,C=1.0,da_untreated
lodo,False,logistic_l1,0,17,8,C=0.1,da_untreated
lodo,False,logistic_l2,0,18,10,C=0.1,da_untreated
lodo,False,logistic_l1,0,18,0,C=0.1,da_untreated
lodo,False,logistic_l2,0,19,9,C=0.1,da_untreated
lodo,False,logistic_l1,0,19,0,C=0.1,da_untreated
